PersonnelCode;Gösterge Adı;Periyot;Ürün;Planlanan;Gerçekleşen;Sonuç 
100071;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;170176,0419;142988,92;84,02411903
100071;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;129252,8309;124321,3001;96,18458585
100071;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;88649,69496;95938,9;108,2224818
100078;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;153961,0413;210599,6605;136,7876307
100078;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;226116,2227;301360,12;133,276647
100078;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;69697,88733;129396,53;185,6534465
100079;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;126902,6618;121626,6;95,84243407
100079;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;20985,05529;35171,37;167,6019887
100079;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;49250,75115;131705,55;267,418358
100101;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;175514,1039;174402,9;99,36688625
100101;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;18942,10887;13252,98;69,96570492
100101;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;78366,54428;90500,68;115,4838214
100102;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;95397,41526;127252,5;133,3919789
100102;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;161823,5131;162603,87;100,4822272
100102;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;40005,51851;71845,79;179,5896983
100103;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;123944,5342;133687,04;107,8603755
100103;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;139233,4887;124548,0501;89,45265347
100103;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;81266,98007;53450,87;65,77194077
100104;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;94286,64937;104529,04;110,8630338
100104;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;109884,2906;102258,7901;93,06042711
100104;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;56350,00482;46636,83;82,76277908
100105;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;51709,50847;75550,8;146,1062041
100105;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;196539,1415;152400,16;77,54188751
100118;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;112874,7478;134376,7103;119,0494003
100118;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;192604,974;164703,21;85,51347691
100118;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;49810,28458;44617,02;89,57391104
100119;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;111199,497;99452,68;89,43626785
100119;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;163423,8981;138942,6502;85,01978703
100119;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;81813,34699;62039,37;75,83037766
100121;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;124351,0036;106758,15;85,85226246
100121;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;102858,7024;154957,92;150,6512491
100121;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;54417,65715;45750,89;84,07361213
100122;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;138584,7018;162118,48;116,9815123
100122;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;120231,9936;121561,3902;101,1056929
100122;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;59442,44164;59839,84;100,6685431
100138;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;12972,49016;7218,68;55,64606263
100138;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;126951,9903;113173,76;89,146897
100138;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;94062,64965;81862,34;87,02959177
100140;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;64150,69339;62785,32;97,87161553
100140;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;176395,0647;152686,5;86,55939454
100164;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;38869,07987;41922,4;107,855396
100164;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;229787,9924;236233,13;102,8048191
100164;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;16648,00249;14032,2;84,2875895
100166;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;108096,1847;96979,8;89,71620994
100166;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;39857,94685;19369,74;48,59693369
100166;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;47434,10159;44454,38;93,71818694
100177;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;134508,849;139053,7303;103,3788716
100177;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;220911,0041;255503,68;115,6591004
100177;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;47455,55088;35460,1;74,7227655
100194;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;151103,6004;175608,45;116,2172506
100194;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;58453,80029;81556,8;139,5235205
100194;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;58218,05137;70253,87;120,6736886
100195;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;157555,7228;152703;96,91999583
100195;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;36975,14083;38739,48;104,7716902
100195;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;68029,51899;96496,58;141,8451599
100196;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;140645,1578;123113,68;87,53495811
100196;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;118078,2124;104452,2801;88,46024852
100196;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;73728,85295;98752,07;133,9395176
100199;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;73493,23295;94190,11;128,1616092
100199;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;20421,59875;65558,14;321,0235437
100199;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;139627,3237;135682,23;97,17455467
100199;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;20183,4044;26739,78;132,4839927
100200;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;58582,4349;55591,26;94,89407549
100200;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;25292,24829;31819,39;125,8068861
100200;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;160965,3161;158267,86;98,32420038
100200;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;13509,9269;11179,83;82,75270533
100201;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;18427,04588;20731,48;112,5057165
100201;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;226467,6295;357674,56;157,9362847
100201;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;180661,6148;161237,44;89,24831109
100202;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;150407,3678;188132,3505;125,0818715
100202;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;240300,9157;330575,07;137,5671287
100202;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;64904,92612;91391,67;140,8085264
100204;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;22579,84386;10561,32;46,7732198
100204;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;165809,0644;161992,32;97,69810871
100204;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;136668,3905;166636,26;121,9274328
100205;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;40854,46477;61632,6;150,8589094
100205;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;145263,3377;181376,58;124,8605346
100205;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;13764,05344;16966,95;123,2700096
100209;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;26986,05875;7769,86;28,79212586
100209;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;210945,6703;161230,72;76,43234383
100209;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;224624,9305;219191,7;97,58119882
100212;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;51602,68295;78728,28;152,5662533
100212;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;18332,10478;27290,9;148,8694306
100212;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;116275,0126;88513,39;76,1241715
100212;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;15139,59372;16397,37;108,3078602
100214;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;134940,825;161700,7504;119,8308595
100214;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;230843,097;236484,28;102,4437304
100214;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;48496,09641;78621,85;162,1199557
100233;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;112854,0031;146207,0203;129,5541286
100233;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;297536,2408;401138,41;134,8200169
100233;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;60172,60038;109194,36;181,4685743
100240;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;181713,2089;141096,04;77,64765197
100240;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;111709,9456;97530,17009;87,30661319
100240;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;81398,43311;78931,86;96,96975357
100241;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;41994,05499;38191,64;90,94534932
100241;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;224624,1039;221946,5;98,80796235
100241;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;19833,22347;21416,85;107,9847158
100242;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;21138,94485;9939,02;47,01757856
100242;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;166218,3927;220597,44;132,7154212
100242;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;130194,157;108509,52;83,34438545
100244;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;93518,99785;82111,35;87,80178561
100244;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;21026,48263;19369,74;92,12068581
100244;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;34882,4394;28255,82;81,00299315
100247;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;181575,0447;208694,8;114,9358384
100247;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;218168,3683;237658,8703;108,9336975
100247;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;78429,05319;72112,82;91,94656452
100248;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;135683,4607;190744,8;140,5807303
100248;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;37225,36889;25486,5;68,46540615
100248;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;59030,05937;113603,19;192,4497302
100250;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;133258,465;105857,88;79,43801541
100250;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;140573,6512;134944,4102;95,99552192
100250;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;59789,66116;40039,36;66,96702945
100251;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ETKINIA;34237,2065;27962,48;81,67278484
100251;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SECITA;161419,1743;143167,34;88,69289576
100253;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;30447,9864;21656,04;71,12470333
100253;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;274878,3568;531052,8;193,195567
100253;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;156008,9141;138522,02;88,791093
100254;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;105256,5199;131627,1703;125,0536978
100254;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;175377,2483;157474,24;89,79171558
100254;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;30615,36591;28633,72;93,52728329
100260;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;62116,23365;78743,14;126,7674091
100260;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;23620,10688;51132,95;216,4806038
100260;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;126282,453;69529,17;55,05845692
100260;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;12892,79188;16422,16;127,3747389
100261;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;66553,21778;81759,72;122,8486356
100261;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;19075,31667;28970,34;151,873442
100261;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;129428,4213;126604,81;97,81839931
100261;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;13328,90645;10610,1;79,60217921
100263;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;97506,81459;113891,2503;116,803375
100263;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;190321,7003;147187,71;77,33627316
100263;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;43396,34385;33385,09;76,93065138
100265;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;104260,2102;113187,75;108,5627487
100265;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;17485,73093;24467,04;139,9257492
100265;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;44999,46899;53623;119,1636284
100269;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;40223,71866;32999,68;82,04035106
100269;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;249424,0607;242069,12;97,05123046
100269;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;358985,5715;326830;91,04265628
100272;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;146206,9814;111469,6;76,24095576
100272;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;149614,051;123918,8202;82,82565664
100272;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;49839,78303;42486,52;85,24619774
100274;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;34171,7627;39153,52;114,5785786
100274;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;228464,6477;241386,6901;105,6560359
100274;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;13056,6163;19942,65;152,7398029
100275;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;51588,3034;32803,45;63,58699131
100275;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;27099,5812;58180,6;214,6918787
100275;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;125250,5043;116102,03;92,69585834
100275;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;13766,17359;7127,89;51,7782952
100276;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;46634,14036;58135,36;124,6626603
100276;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;182131,4049;179708,53;98,66971053
100276;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;18353,32753;29920,8;163,0265681
100286;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;185788,6713;211568,1006;113,8756734
100286;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;344033,9671;409181,16;118,9362677
100286;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;65295,3172;62742,61;96,09052025
100288;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;109597,4895;110642,7;100,9536811
100288;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;45685,83387;35171,37;76,9852863
100288;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;52852,92791;67184,9;127,1167041
100292;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;123571,3586;153774,6;124,4419433
100292;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;12561,45399;44856,24;357,0943302
100292;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;54011,43532;74882,03;138,6410666
100293;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;139534,1249;118218,96;84,72404875
100293;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;120526,4167;129322,9102;107,2983946
100293;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;55098,86385;41261,32;74,88597244
100294;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;71416,40117;104168,6;145,8608923
100294;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;41993,00809;82502,49;196,4672067
100294;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;126928,5952;109489,1;86,26038903
100294;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;12786,29269;10664,97;83,40939991
100296;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;64799,70876;47611,44;73,47477468
100296;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;32636,62927;134115,28;410,9348391
100296;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;130167,2256;131562,34;101,0717862
100296;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;17541,81361;20724,65;118,1442835
100298;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;29475,49897;32341,82;109,724419
100298;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;201789,7954;223856;110,9352431
100298;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;230907,8664;263452,42;114,0941727
100303;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;44927,72966;33916;75,49012661
100303;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;254528,0696;278969,06;109,6024735
100303;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;13360,52246;12721,8;95,21933025
100312;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;36661,73991;46503,84;126,8456983
100312;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;204942,1404;226733,46;110,6329131
100312;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;14402,96171;14155,05;98,27874489
100315;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;57840,31979;67234,07;116,2408338
100315;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;23111,43177;29330,22;126,907845
100315;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;114789,6823;91861,16;80,02562439
100315;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;12008,98918;18375,76;153,0167088
100321;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;81936,00973;124573,5;152,0375478
100321;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;6367,927485;1019,46;16,00929034
100321;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;30015,01447;49739,03;165,7138298
100322;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;25915,78649;38724,84;149,4256793
100322;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;173451,8781;210756,48;121,5071767
100322;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;223597,9036;271884,34;121,5952098
100324;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;140914,5498;184632,28;131,0242841
100324;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;151641,9332;153155,1202;100,9978684
100324;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;64799,52919;44068,5;68,00743856
100325;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;113678,2195;109768,2103;96,56045876
100325;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;213068,8802;290068,69;136,1384589
100325;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;33112,7834;44142,65;133,3099953
100327;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;61165,95283;80608,07;131,7858486
100327;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;17108,89476;26841,05;156,8835999
100327;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;165755,9894;136765,55;82,51017084
100327;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;17692,58343;28513,91;161,1630666
100328;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;30972,43747;30563,82;98,68070612
100328;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;160955,6464;164619,84;102,2765238
100328;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;133713,0506;142614,5;106,6571283
100329;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;184144,5843;175703,24;95,415915
100329;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;142755,5661;148922,4202;104,3198694
100329;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;99899,48735;91088,85;91,18049793
100330;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;210257,4039;232848,3306;110,7444144
100330;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;331173,2502;431162,55;130,1924445
100330;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;96131,62519;104859,23;109,0788071
100332;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;116321,3312;122559,2;105,3626181
100332;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;164935,838;143748,8402;87,15440011
100332;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;68367,64543;49248,01;72,03408819
100333;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;20007,02733;14241,78;71,18388835
100333;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;194268,3439;187984,64;96,76545143
100333;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;186400,4364;106872,92;57,33512328
100334;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;51498,50359;68229,69;132,4886846
100334;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;25886,78366;49063,64;189,5316183
100334;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;134058,888;129701,8;96,74987013
100334;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;12242,91982;15238,88;124,4709613
100335;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;BRONCHOREST;20746,60764;6791,96;32,73768954
100335;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DICLOFLAM;104851,2383;112814,72;107,5950288
100335;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PARAFON/X;162813,926;169028,44;103,8169426
100336;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;149093,3699;139633,36;93,65497614
100336;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;165665,7173;163913,2402;98,94216069
100336;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;97397,37602;88701,44;91,07169374
100337;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;38617,23506;64840,72;167,9061691
100337;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;190485,6785;244815,5;128,5217356
100337;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;12853,93859;12844,65;99,9277374
100338;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLUREND;41310,7582;51074,16;123,6340417
100338;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ILIADIN;207208,1304;249241,5;120,2855793
100338;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MAGNIS;11413,29185;11506,95;100,8206059
100340;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;DULOXX;181990,6137;201168,9505;110,5380912
100340;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;GYREX;280837,1861;314188,47;111,8756652
100340;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;PHOCUSS;53524,07347;30343,04;56,69045353
100341;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;EVASIF;196697,2388;198915,75;101,1278812
100341;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;SIDATRIA;42941,67;22937,85;53,41629704
100341;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ZENTICAVIR;83118,74347;70970,47;85,38443561
100342;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ELEKTRA PLUS JEL;122119,6355;104280,48;85,39206621
100342;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;HIRUDOID;178836,4183;170345,5103;95,25213707
100342;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;MODET;71019,06169;61455,01;86,53312018
100344;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;ACETUDIL;70951,93685;50590,87;71,30301475
100344;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;APIKOBAL PLUS;39355,23745;49393,53;125,5068784
100344;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;FLEXO GRUP;126176,4866;96347,81;76,35956001
100344;TSMv1 - Hedef Ürünler Kota Realizasyonu;2;TRIBUDAT TABLET;11813,93889;8702,31;73,66137646
