Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100504;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;139;103;74,1
100504;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;145;96;66,21
100445;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;111;100;90,09
100445;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;116;96;82,76
100445;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;113;96;84,96
100445;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;53;44;83,02
100445;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;110;97;88,18
100445;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;123;106;86,18
100444;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;208;172;82,69
100444;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;212;188;88,68
100444;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;208;182;87,5
100444;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;102;87;85,29
100444;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;201;173;86,07
100444;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;197;174;88,32
100462;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;247;213;86,23
100462;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;236;204;86,44
100462;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;233;196;84,12
100462;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;116;84;72,41
100462;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;206;166;80,58
100462;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;200;153;76,5
100676;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;259;243;93,82
100676;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;260;231;88,85
100574;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;254;241;94,88
100574;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;251;246;98,01
100574;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;262;256;97,71
100574;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;131;120;91,6
100574;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;252;244;96,83
100574;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;250;241;96,4
100571;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;164;152;92,68
100571;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;169;146;86,39
100571;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;166;144;86,75
100571;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;92;78;84,78
100571;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;155;139;89,68
100571;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;171;162;94,74
100615;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;236;221;93,64
100615;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;232;215;92,67
100615;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;133;92;69,17
100244;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;274;202;73,72
100244;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;275;232;84,36
100244;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;278;199;71,58
100244;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;125;60;48
100244;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;174;110;63,22
100244;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;166;123;74,1
100344;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;254;198;77,95
100344;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;255;185;72,55
100344;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;250;158;63,2
100344;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;130;84;64,62
100344;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;272;185;68,01
100344;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;251;148;58,96
100398;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;256;236;92,19
100398;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;247;226;91,5
100398;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;228;181;79,39
100398;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;115;85;73,91
100398;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;239;213;89,12
100398;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;222;159;71,62
100467;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;258;250;96,9
100467;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;275;250;90,91
100467;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;284;265;93,31
100467;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;141;112;79,43
100467;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;280;251;89,64
100467;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;266;234;87,97
100464;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;116;106;91,38
100464;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;118;98;83,05
100464;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;128;88;68,75
100464;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;21;8;38,1
100464;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;48;25;52,08
100470;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;216;178;82,41
100470;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;221;198;89,59
100470;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;206;163;79,13
100470;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;87;0;0
100465;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;279;235;84,23
100465;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;276;232;84,06
100465;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;273;231;84,62
100465;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;134;109;81,34
100465;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;244;188;77,05
100465;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;260;204;78,46
100516;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;269;175;65,06
100516;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;264;203;76,89
100494;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;307;256;83,39
100494;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;307;257;83,71
100494;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;289;249;86,16
100494;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;142;92;64,79
100494;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;283;225;79,51
100494;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;283;217;76,68
100499;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;258;192;74,42
100499;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;258;198;76,74
100499;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;254;180;70,87
100499;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;124;65;52,42
100499;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;283;199;70,32
100499;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;283;187;66,08
100501;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;249;214;85,94
100501;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;252;231;91,67
100501;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;253;214;84,58
100501;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;130;90;69,23
100501;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;259;181;69,88
100501;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;219;122;55,71
100076;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;258;205;79,46
100076;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;249;208;83,53
100076;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;249;185;74,3
100103;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;345;266;77,1
100103;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;332;284;85,54
100103;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;323;258;79,88
100103;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;158;111;70,25
100103;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;317;248;78,23
100103;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;311;254;81,67
100118;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;194;177;91,24
100118;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;209;179;85,65
100118;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;197;179;90,86
100118;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;96;79;82,29
100118;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;187;167;89,3
100118;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;197;180;91,37
100138;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;285;237;83,16
100138;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;280;227;81,07
100138;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;284;225;79,23
100138;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;134;96;71,64
100138;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;262;197;75,19
100138;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;232;189;81,47
100164;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;293;151;51,54
100164;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;335;180;53,73
100164;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;3;331;140;42,3
100164;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;4;147;55;37,41
100164;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;5;320;107;33,44
100164;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;6;278;114;41,01
100205;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;1;290;258;88,97
100205;TSM - Verimli Ziyaret Edilen Doktor Sayısı Realizasyonu;2;264;213;80,68
