Çalışan Sicil No;Gösterge Adı;Periyot;Ürün;Planlanan;Gerçekleşen;Sonuç 
101555;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;220706,0944;141810,43;63,2799395
101262;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;200168,605;151118,56;74,35223898
101832;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;393178,4518;484371,94;121,3281219
101546;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;204439,2924;142101,88;68,45539198
100770;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;146056,1708;118676,65;80,02350606
100801;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;276923,5195;251211,55;89,34123828
101842;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;294799,1076;300478,81;100,3829358
102276;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;186270,6948;163118,36;86,24432328
102379;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;261933,7379;366479,87;137,7941852
100530;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;169295,4416;183576,97;106,7935786
101560;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;174481,3126;82759,37;46,71329082
100596;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;368839,8923;570248,11;152,2643297
102277;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;232758,2572;185444,13;78,46576282
100327;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;217230,0975;271020,44;122,8723759
101952;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;259546,6161;313336,9;118,8963106
101944;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;250622,8711;206393,65;81,10503903
100200;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;189356,1742;109709,65;57,06076189
100503;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;224484,5493;165243,89;72,4955188
101946;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;130609,7549;86059,41;64,8925674
102386;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;230500,6267;327061,29;139,742736
100768;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;296294,2032;224394,95;74,58682681
100296;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;387787,8585;451755,62;114,7312073
101795;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;203425,5679;309103,66;149,6479656
102246;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;243486,1655;155684,98;62,97158604
101947;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;222934,496;298379,21;131,8145927
102141;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;303018,3974;280019,64;91,01054247
100260;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;255435,4021;307420,92;118,5289772
102395;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;235588,2583;265903,22;111,158368
101948;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;297214,0082;422995,97;140,1648647
102251;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;171365,9743;68917,58;39,60751831
102390;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;135936,8311;130459,87;94,51745227
101949;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;175248,094;202177,77;113,6193514
100404;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;295502,724;299553,74;99,83560742
100539;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;203639,9827;164252,42;79,43665212
101807;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;160874,8949;148618,42;90,98222863
100879;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;239354,1141;236328,35;97,24048879
101542;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;49238,92267;24933,98;49,87182622
100459;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;221895,0053;259677,65;115,2548614
100261;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;252446,5372;332929,57;129,8838516
101559;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;197581,3409;168718,9;84,0988416
101950;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;193245,1399;169710,27;86,49116585
102401;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;369008,9701;632575,72;168,8292931
102402;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;266381,7518;258944,73;95,7358975
101658;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;269276,5361;448254,82;163,9451839
100782;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;213105,4908;224669,22;103,8295914
100199;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;213731,6429;279494,59;128,7884122
100334;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;207944,3915;225085,68;106,6038432
100344;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;265449,6678;293653,84;108,9496163
101691;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;379677,4468;601666,01;156,0676475
102404;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;APIKOBAL PLUS ;259370,781;428905,12;162,859234
101937;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;126093,6893;93770,07;75,84472308
102355;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;257144,0199;274935,06;109,0456078
101811;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;240606,7246;224291,25;95,07340572
100294;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;191488,1217;174719,42;93,05802294
102255;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;240479,6467;231076,44;98,0012972
102244;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;126258,8371;167930,18;135,6505159
101938;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;142961,5206;107458,29;76,66113552
101821;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;149631,593;154052,45;105,0025367
102364;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;110011,6887;123444,15;114,442191
101823;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;173227,439;215515,17;126,8865654
101939;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;254466,977;242408,73;97,15637602
102258;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;144480,8521;143004,81;100,947329
100470;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;190819,4117;241806,25;129,2407444
102370;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;119703,7361;106015,24;90,32647803
101940;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;220385,6451;247994,37;114,7659351
100716;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;236471,323;235735,09;101,6717348
102373;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;142940,941;118442,05;84,50915519
100657;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;146184,1017;114940,24;80,19114926
100398;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;162565,3665;181398,46;113,804661
101555;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;168792,0852;148791,71;89,90443951
101262;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;239145,833;269000;114,7212693
101832;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;268226,2016;366222,42;139,2509639
101546;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;149322,695;107529,35;73,44389184
100770;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;121758,5524;125596,59;105,2041456
100801;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;188833,6607;188940,11;102,0467629
101842;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;231393,2562;249701,08;110,0586559
102276;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;119417,1115;96447;82,37143704
102379;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;175022,5084;227364,88;132,4902622
100530;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;136606,1862;140813,4;105,1303473
101560;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;119404,6638;139372,88;119,0450839
100596;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;158296,8131;126372,71;81,42084563
102277;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;197710,5365;140337,33;72,39321701
100327;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;242919,6054;276658,85;116,1546182
101952;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;177569,739;195394,13;112,2269183
101944;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;229388,1684;262544,82;116,7311924
100200;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;220667,543;249423,52;115,2798562
100503;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;253287,4674;343469,59;138,3021946
101946;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;90049,68291;93675,08;106,095354
102386;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;192630,2625;137047,77;72,56077926
100768;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;182059,2759;191233,29;107,1285353
100296;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;249879,9016;257018,61;104,9029559
101795;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;279103,9621;495785,43;181,1683126
102246;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;186118,3625;106922,84;58,59165214
101947;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;149336,2771;131055,52;89,50441927
102141;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;223518,429;284468,6;129,8002355
100260;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;188009,2359;155126,6;84,15144364
102395;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;185260,6756;139299,15;76,68663901
101948;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;185525,4377;197642,65;108,6504888
102251;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;181323,8611;154811,74;87,07699131
102390;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;105401,0385;93851,61;90,81368918
101949;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;157542,2825;179107,49;115,9500916
100404;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;181888,0521;132011,9;74,02243904
100539;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;207381,3069;248634,75;122,2775423
101807;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;124686,6023;194845;159,3763794
100879;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;138584,8181;107351,28;79,00344917
101542;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;83279,83234;101513,41;124,3191568
100459;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;220126,6864;233714,05;108,2845775
100261;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;223685,2518;227954,89;103,9360107
101559;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;247281,58;227158,77;93,68978078
101950;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;261858,6187;509727,82;198,5299101
102401;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;240802,7594;152349,68;64,52597394
102402;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;222448,5059;171612,41;78,68168981
101658;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;215251,756;229936,47;108,9470909
100782;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;235096,6322;233117,59;101,1307244
100199;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;260803,7572;229538,48;89,76274788
100334;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;205812,4729;202658,91;100,4265383
100344;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;151251,5581;146848,05;99,01997399
101691;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;260575,5963;279423,22;109,3662281
102404;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;FLEXO GRUP;210305,2692;256990,25;124,6295348
101937;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4948,757215;5494,8;125,3216838
102355;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6957,317252;9784,6;158,7346535
101811;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;12400,05559;15134,8;137,7601268
100294;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5590,154604;2217,2;44,76633398
102255;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;9625,793348;9736,4;114,1648351
102244;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4784,962915;2554,6;60,25801362
101938;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4698,835561;2169;52,10024731
101821;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5510,98258;2602,8;53,30675419
102364;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;3773,54159;4338;129,7510516
101823;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6307,75309;4434,4;79,3470272
101939;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;8037,274884;4627,2;64,98003321
102258;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6109,689228;6410,6;118,4268121
100470;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5368,575452;1735,2;36,48051472
102370;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5688,007489;4000,6;79,38445192
101940;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;7259,153899;10170,2;158,1298902
100716;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;15045,65222;20485;153,6722425
102373;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5345,813666;6748;142,4727269
100657;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6459,504191;7278,2;127,1731067
100398;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;8805,825128;8724,2;111,821686
101555;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6964,774797;9736,4;157,7835812
101262;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5536,295577;3615;73,69864662
101832;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;11768,76504;9158;87,82946278
101546;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5197,070737;1928;41,87153489
100770;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4126,226114;4289,8;117,3422743
100801;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;9673,252339;7712;89,98393553
101842;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5380,43219;1638,8;34,37789435
102276;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4439,323868;1060,4;26,96021609
102379;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;9135,578906;5446,6;67,29145026
100530;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6364,295488;4723,6;83,77091483
101560;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5563,861507;3711,4;75,28906987
100596;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;12856,61963;20774,2;182,3761288
102277;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5673,51609;6025;119,8602668
100327;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4836,600688;1494,2;34,86895872
101952;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;7768,067436;4916,4;71,43395609
101944;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6532,254337;3036,6;52,46805697
100200;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5319,851499;5543;117,602309
100503;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6512,720875;10314,8;178,7593743
101946;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4801,4266;3277,6;77,04707155
102386;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;8753,84553;9688,2;124,91503
100768;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;6414,927071;7278,2;128,0568285
100296;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;9309,238397;6266;75,97080321
101795;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;3915,112071;5253,8;151,4606504
102246;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;8037,694969;7567,4;106,2638752
101947;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4602,993476;4675,4;114,6433565
102141;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;9522,307873;11327;134,2589237
100260;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5646,415857;4916,4;98,27540199
102395;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;4767,63355;5784;136,9291451
101948;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;11515,63527;14604,6;143,1437022
102251;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;5723,430961;7326,4;144,4789768
102390;TSMv3 - Hedef Ürünler Kota Realizasyonu (Net TL) (Grup TR kota realizasyonuna oranı);1;UKRA ;3210,842864;3422,2;120,2975589
