Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
101475;TSM - Toplam Grup Kota Realizasyonu;1;131756,8;129486,26;98,28
101475;TSM - Toplam Grup Kota Realizasyonu;2;153431,8;112176,54;73,11
101461;TSM - Toplam Grup Kota Realizasyonu;1;126332,56;122144,28;96,68
101461;TSM - Toplam Grup Kota Realizasyonu;2;148371,15;130371,84;87,87
101546;TSM - Toplam Grup Kota Realizasyonu;1;110665,47;107260,65;96,92
101546;TSM - Toplam Grup Kota Realizasyonu;2;132203,99;106284,62;80,39
101546;TSM - Toplam Grup Kota Realizasyonu;3;116881,33;90513,37;77,44
101546;TSM - Toplam Grup Kota Realizasyonu;4;105004,89;103834,99;98,89
101546;TSM - Toplam Grup Kota Realizasyonu;5;129262,03;123382,81;95,45
101546;TSM - Toplam Grup Kota Realizasyonu;6;134414,91;126579,64;94,17
101547;TSM - Toplam Grup Kota Realizasyonu;1;147342,71;142799,87;96,92
101547;TSM - Toplam Grup Kota Realizasyonu;2;171297,08;130485,42;76,17
101547;TSM - Toplam Grup Kota Realizasyonu;3;154772,05;110046,46;71,1
101547;TSM - Toplam Grup Kota Realizasyonu;4;138733,66;146077,75;105,29
101547;TSM - Toplam Grup Kota Realizasyonu;5;146848,62;136663,89;93,06
101547;TSM - Toplam Grup Kota Realizasyonu;6;151760,18;130518,2;86
101562;TSM - Toplam Grup Kota Realizasyonu;1;101820,58;113462,7;111,43
101562;TSM - Toplam Grup Kota Realizasyonu;2;121237,38;113924,92;93,97
101562;TSM - Toplam Grup Kota Realizasyonu;3;108384,15;89621,69;82,69
101562;TSM - Toplam Grup Kota Realizasyonu;4;100854,42;99266,71;98,43
101562;TSM - Toplam Grup Kota Realizasyonu;5;118945,59;111995,02;94,16
101562;TSM - Toplam Grup Kota Realizasyonu;6;122421,24;121006,88;98,84
101568;TSM - Toplam Grup Kota Realizasyonu;1;203519,53;326468,39;160,41
101568;TSM - Toplam Grup Kota Realizasyonu;2;231514,85;287289,91;124,09
101568;TSM - Toplam Grup Kota Realizasyonu;3;216197,22;242495,07;112,16
101568;TSM - Toplam Grup Kota Realizasyonu;4;194600,62;412688,07;212,07
101568;TSM - Toplam Grup Kota Realizasyonu;5;235857,68;305561,01;129,55
101568;TSM - Toplam Grup Kota Realizasyonu;6;247230,6;347827,37;140,69
101572;TSM - Toplam Grup Kota Realizasyonu;1;134705,05;158444,39;117,62
101572;TSM - Toplam Grup Kota Realizasyonu;2;157969,3;149054,46;94,36
101572;TSM - Toplam Grup Kota Realizasyonu;3;137551,74;86347,87;62,77
101572;TSM - Toplam Grup Kota Realizasyonu;4;137076,91;150656,57;109,91
101572;TSM - Toplam Grup Kota Realizasyonu;5;195379,62;137648,77;70,45
101572;TSM - Toplam Grup Kota Realizasyonu;6;197192,64;106302,08;53,91
101660;TSM - Toplam Grup Kota Realizasyonu;1;86284,16;46743,58;54,17
101660;TSM - Toplam Grup Kota Realizasyonu;2;103618;59247,19;57,18
101660;TSM - Toplam Grup Kota Realizasyonu;3;91506,21;56444,5;61,68
101660;TSM - Toplam Grup Kota Realizasyonu;4;83420,35;58081,85;69,63
101660;TSM - Toplam Grup Kota Realizasyonu;5;102815,16;54010,72;52,53
101660;TSM - Toplam Grup Kota Realizasyonu;6;104840,99;53284,65;50,82
101661;TSM - Toplam Grup Kota Realizasyonu;1;131121,49;104692,76;79,84
101661;TSM - Toplam Grup Kota Realizasyonu;2;152422,89;126342,84;82,89
101661;TSM - Toplam Grup Kota Realizasyonu;3;137906,9;109023,14;79,06
101661;TSM - Toplam Grup Kota Realizasyonu;4;122847,97;128205,43;104,36
101661;TSM - Toplam Grup Kota Realizasyonu;5;156559,41;131567,17;84,04
101661;TSM - Toplam Grup Kota Realizasyonu;6;160124,37;118886,76;74,25
101662;TSM - Toplam Grup Kota Realizasyonu;1;117968,64;92403,35;78,33
101662;TSM - Toplam Grup Kota Realizasyonu;2;137798,86;69275,57;50,27
101663;TSM - Toplam Grup Kota Realizasyonu;1;98553,42;100078,4;101,55
101663;TSM - Toplam Grup Kota Realizasyonu;2;117287,77;118815,23;101,3
101663;TSM - Toplam Grup Kota Realizasyonu;3;104417,82;81972,43;78,5
101663;TSM - Toplam Grup Kota Realizasyonu;4;95653,58;72770,69;76,08
101663;TSM - Toplam Grup Kota Realizasyonu;5;113970,61;106885,38;93,78
101663;TSM - Toplam Grup Kota Realizasyonu;6;119548,84;103517,84;86,59
101664;TSM - Toplam Grup Kota Realizasyonu;1;123300,69;104290,07;84,58
101664;TSM - Toplam Grup Kota Realizasyonu;2;147233,91;114033,8;77,45
101664;TSM - Toplam Grup Kota Realizasyonu;3;130528,56;100672,86;77,13
101664;TSM - Toplam Grup Kota Realizasyonu;4;118073,48;102025,67;86,41
101664;TSM - Toplam Grup Kota Realizasyonu;5;144775,62;102582,27;70,86
101664;TSM - Toplam Grup Kota Realizasyonu;6;150155,95;129461,09;86,22
101665;TSM - Toplam Grup Kota Realizasyonu;1;94963,25;73985,94;77,91
101666;TSM - Toplam Grup Kota Realizasyonu;1;130745,54;110604,49;84,6
101666;TSM - Toplam Grup Kota Realizasyonu;2;149361,01;133083,33;89,1
101666;TSM - Toplam Grup Kota Realizasyonu;3;136230,44;135884,1;99,75
101666;TSM - Toplam Grup Kota Realizasyonu;4;122529,01;131929,36;107,67
101666;TSM - Toplam Grup Kota Realizasyonu;5;153320,86;152527,54;99,48
101666;TSM - Toplam Grup Kota Realizasyonu;6;156296,92;141678,4;90,65
101693;TSM - Toplam Grup Kota Realizasyonu;1;131783,25;118225,76;89,71
101693;TSM - Toplam Grup Kota Realizasyonu;2;152072,18;148664,41;97,76
101693;TSM - Toplam Grup Kota Realizasyonu;3;138175;135873,87;98,33
101693;TSM - Toplam Grup Kota Realizasyonu;4;123791,84;151857,59;122,67
101693;TSM - Toplam Grup Kota Realizasyonu;5;154531,9;157876,29;102,16
101693;TSM - Toplam Grup Kota Realizasyonu;6;162631,73;163524,96;100,55
101694;TSM - Toplam Grup Kota Realizasyonu;1;105047,38;97858,19;93,16
101694;TSM - Toplam Grup Kota Realizasyonu;2;141554,64;122190,24;86,32
101694;TSM - Toplam Grup Kota Realizasyonu;3;125896,77;77781,83;61,78
101793;TSM - Toplam Grup Kota Realizasyonu;5;228875,06;131479,38;57,45
101793;TSM - Toplam Grup Kota Realizasyonu;6;229651,76;121733,92;53,01
101794;TSM - Toplam Grup Kota Realizasyonu;5;170492,52;146389,27;85,86
101794;TSM - Toplam Grup Kota Realizasyonu;6;179134,97;146503,83;81,78
101796;TSM - Toplam Grup Kota Realizasyonu;5;207549,43;182562,42;87,96
101796;TSM - Toplam Grup Kota Realizasyonu;6;212727,91;212235,65;99,77
101797;TSM - Toplam Grup Kota Realizasyonu;5;150701,93;128484,33;85,26
101797;TSM - Toplam Grup Kota Realizasyonu;6;154328;166269,47;107,74
101810;TSM - Toplam Grup Kota Realizasyonu;5;147351,44;125209,87;84,97
101810;TSM - Toplam Grup Kota Realizasyonu;6;155233,7;108256,82;69,74
101815;TSM - Toplam Grup Kota Realizasyonu;5;116638,9;112647,48;96,58
101815;TSM - Toplam Grup Kota Realizasyonu;6;119317,01;114504,01;95,97
101816;TSM - Toplam Grup Kota Realizasyonu;5;92075,86;81485,96;88,5
101816;TSM - Toplam Grup Kota Realizasyonu;6;94510,87;81120,9;85,83
101817;TSM - Toplam Grup Kota Realizasyonu;5;156397,18;125553,14;80,28
101817;TSM - Toplam Grup Kota Realizasyonu;6;160320,2;133610,52;83,34
101818;TSM - Toplam Grup Kota Realizasyonu;5;164457,76;152182,09;92,54
101818;TSM - Toplam Grup Kota Realizasyonu;6;170218,95;134770,02;79,17
101828;TSM - Toplam Grup Kota Realizasyonu;5;109250,88;76188,7;69,74
101828;TSM - Toplam Grup Kota Realizasyonu;6;114728,9;84341,02;73,51
101829;TSM - Toplam Grup Kota Realizasyonu;5;162209,82;143618,03;88,54
101829;TSM - Toplam Grup Kota Realizasyonu;6;168956,33;172123,64;101,87
101830;TSM - Toplam Grup Kota Realizasyonu;5;109878,04;78654,33;71,58
101831;TSM - Toplam Grup Kota Realizasyonu;5;138157,64;101703,81;73,61
101831;TSM - Toplam Grup Kota Realizasyonu;6;142697,38;103598,98;72,6
101832;TSM - Toplam Grup Kota Realizasyonu;5;145714,14;120491,04;82,69
101832;TSM - Toplam Grup Kota Realizasyonu;6;154173,24;116534,94;75,59
101840;TSM - Toplam Grup Kota Realizasyonu;5;119691,91;90063,19;75,25
101840;TSM - Toplam Grup Kota Realizasyonu;6;126181,18;85426,07;67,7
101841;TSM - Toplam Grup Kota Realizasyonu;5;134552,6;93545,67;69,52
101841;TSM - Toplam Grup Kota Realizasyonu;6;136119,3;132984,61;97,7
100274;TSM - Toplam Grup Kota Realizasyonu;1;157678,49;154588,61;98,04
100274;TSM - Toplam Grup Kota Realizasyonu;2;141046,01;117679,03;83,43
100274;TSM - Toplam Grup Kota Realizasyonu;3;111529,47;107411,11;96,31
100274;TSM - Toplam Grup Kota Realizasyonu;4;114079,96;91883,08;80,54
100274;TSM - Toplam Grup Kota Realizasyonu;5;124693,83;112751,69;90,42
100274;TSM - Toplam Grup Kota Realizasyonu;6;146916,85;147469,63;100,38
100589;TSM - Toplam Grup Kota Realizasyonu;1;152147,4;168143,41;110,51
100589;TSM - Toplam Grup Kota Realizasyonu;2;136292,18;135863,02;99,69
100589;TSM - Toplam Grup Kota Realizasyonu;3;108734,46;115795,39;106,49
100589;TSM - Toplam Grup Kota Realizasyonu;4;114521,26;122855,05;107,28
100589;TSM - Toplam Grup Kota Realizasyonu;5;121715,95;138001,29;113,38
100589;TSM - Toplam Grup Kota Realizasyonu;6;141656,98;132923,53;93,83
100569;TSM - Toplam Grup Kota Realizasyonu;1;153442,83;158747,32;103,46
100569;TSM - Toplam Grup Kota Realizasyonu;2;138271,38;133656,07;96,66
100569;TSM - Toplam Grup Kota Realizasyonu;3;111686,2;110937,46;99,33
100569;TSM - Toplam Grup Kota Realizasyonu;4;117174;117395,02;100,19
100569;TSM - Toplam Grup Kota Realizasyonu;5;124542,27;131776,19;105,81
100569;TSM - Toplam Grup Kota Realizasyonu;6;140922;114705,33;81,4
100312;TSM - Toplam Grup Kota Realizasyonu;1;164017,68;174618,69;106,46
100312;TSM - Toplam Grup Kota Realizasyonu;2;145542,29;127795,8;87,81
100312;TSM - Toplam Grup Kota Realizasyonu;3;115000,26;115415,69;100,36
100312;TSM - Toplam Grup Kota Realizasyonu;4;119623,81;112195,28;93,79
100312;TSM - Toplam Grup Kota Realizasyonu;5;129433,08;143613,36;110,96
100312;TSM - Toplam Grup Kota Realizasyonu;6;152061,16;127483,15;83,84
100680;TSM - Toplam Grup Kota Realizasyonu;1;151103,34;178719,13;118,28
100680;TSM - Toplam Grup Kota Realizasyonu;2;138861,78;149772,09;107,86
100680;TSM - Toplam Grup Kota Realizasyonu;3;112299,61;115676,4;103,01
100680;TSM - Toplam Grup Kota Realizasyonu;4;115681,94;115678,15;100
100680;TSM - Toplam Grup Kota Realizasyonu;5;123931,25;146777,22;118,43
100680;TSM - Toplam Grup Kota Realizasyonu;6;143940,45;133519,05;92,76
100604;TSM - Toplam Grup Kota Realizasyonu;1;152084,09;163746,16;107,67
100604;TSM - Toplam Grup Kota Realizasyonu;2;131832,95;121351,51;92,05
100604;TSM - Toplam Grup Kota Realizasyonu;3;102811,56;78847,8;76,69
100604;TSM - Toplam Grup Kota Realizasyonu;4;107715,48;100282,93;93,1
100604;TSM - Toplam Grup Kota Realizasyonu;5;117752,55;116817,99;99,21
100604;TSM - Toplam Grup Kota Realizasyonu;6;138716,53;93635,31;67,5
100565;TSM - Toplam Grup Kota Realizasyonu;1;153416,19;174869,48;113,98
100565;TSM - Toplam Grup Kota Realizasyonu;2;141727,48;138270,28;97,56
100565;TSM - Toplam Grup Kota Realizasyonu;3;114091,41;100245,98;87,86
100565;TSM - Toplam Grup Kota Realizasyonu;4;117369,3;116749,89;99,47
100565;TSM - Toplam Grup Kota Realizasyonu;5;125929,31;137758,09;109,39
100565;TSM - Toplam Grup Kota Realizasyonu;6;146622;146248,26;99,75
100615;TSM - Toplam Grup Kota Realizasyonu;1;139641,86;146079,2;104,61
100615;TSM - Toplam Grup Kota Realizasyonu;2;122707,8;121325,86;98,87
100615;TSM - Toplam Grup Kota Realizasyonu;3;97073,88;70862,84;73
100615;TSM - Toplam Grup Kota Realizasyonu;4;101400,21;75369,67;74,33
100615;TSM - Toplam Grup Kota Realizasyonu;5;109659,39;101330,31;92,4
100615;TSM - Toplam Grup Kota Realizasyonu;6;127078,27;63661,4;50,1
100244;TSM - Toplam Grup Kota Realizasyonu;1;142698,63;140045,7;98,14
100244;TSM - Toplam Grup Kota Realizasyonu;2;128153,58;124157,6;96,88
100244;TSM - Toplam Grup Kota Realizasyonu;3;102964,69;92786,99;90,12
100244;TSM - Toplam Grup Kota Realizasyonu;4;107302,25;105229,71;98,07
100494;TSM - Toplam Grup Kota Realizasyonu;1;166008,13;216510,14;130,42
100494;TSM - Toplam Grup Kota Realizasyonu;2;150108,05;176496,95;117,58
100494;TSM - Toplam Grup Kota Realizasyonu;3;121981,18;147749,74;121,13
100494;TSM - Toplam Grup Kota Realizasyonu;4;126068,47;167707,51;133,03
100494;TSM - Toplam Grup Kota Realizasyonu;5;135209,37;180469,49;133,47
100494;TSM - Toplam Grup Kota Realizasyonu;6;147971,6;155175,47;104,87
100499;TSM - Toplam Grup Kota Realizasyonu;1;150716,3;167419,02;111,08
100499;TSM - Toplam Grup Kota Realizasyonu;2;135746,89;125347,31;92,34
100499;TSM - Toplam Grup Kota Realizasyonu;3;109405,87;110110,25;100,64
100499;TSM - Toplam Grup Kota Realizasyonu;4;113397,06;114026,84;100,56
100499;TSM - Toplam Grup Kota Realizasyonu;5;150963,54;161892,73;107,24
100499;TSM - Toplam Grup Kota Realizasyonu;6;170574,31;158567,31;92,96
100164;TSM - Toplam Grup Kota Realizasyonu;1;159159,37;184486,09;115,91
100164;TSM - Toplam Grup Kota Realizasyonu;2;139848,48;162678,64;116,32
100164;TSM - Toplam Grup Kota Realizasyonu;3;109653,31;112799,71;102,87
100164;TSM - Toplam Grup Kota Realizasyonu;4;114103,32;130187,59;114,1
100164;TSM - Toplam Grup Kota Realizasyonu;5;124626,1;139513,05;111,95
100164;TSM - Toplam Grup Kota Realizasyonu;6;146718,5;134912,16;91,95
100205;TSM - Toplam Grup Kota Realizasyonu;1;129269,76;152475,26;117,95
100205;TSM - Toplam Grup Kota Realizasyonu;2;116767,57;127120,5;108,87
100205;TSM - Toplam Grup Kota Realizasyonu;3;93080,79;99747,07;107,16
100205;TSM - Toplam Grup Kota Realizasyonu;4;93721,99;120112,68;128,16
100205;TSM - Toplam Grup Kota Realizasyonu;5;101753,43;122295,55;120,19
100205;TSM - Toplam Grup Kota Realizasyonu;6;118616,28;138544,42;116,8
100326;TSM - Toplam Grup Kota Realizasyonu;1;147614,78;143929,9;97,5
100326;TSM - Toplam Grup Kota Realizasyonu;2;125997,07;99536,54;79
100326;TSM - Toplam Grup Kota Realizasyonu;3;97291,8;69744,37;71,69
100500;TSM - Toplam Grup Kota Realizasyonu;1;124183,98;138696,07;111,69
100500;TSM - Toplam Grup Kota Realizasyonu;2;114842,58;127537,82;111,05
100500;TSM - Toplam Grup Kota Realizasyonu;3;93370,16;97538,06;104,46
100500;TSM - Toplam Grup Kota Realizasyonu;4;94294,14;97873,02;103,8
100500;TSM - Toplam Grup Kota Realizasyonu;5;101713,7;108230,56;106,41
100500;TSM - Toplam Grup Kota Realizasyonu;6;116999,34;114411,04;97,79
100535;TSM - Toplam Grup Kota Realizasyonu;1;122287,29;120712,72;98,71
100535;TSM - Toplam Grup Kota Realizasyonu;2;112352,99;105019,56;93,47
100535;TSM - Toplam Grup Kota Realizasyonu;3;90206,74;85270,39;94,53
100535;TSM - Toplam Grup Kota Realizasyonu;4;90086,85;92176,36;102,32
100535;TSM - Toplam Grup Kota Realizasyonu;5;98208,09;109791,27;111,79
100535;TSM - Toplam Grup Kota Realizasyonu;6;114059,22;114911,62;100,75
100690;TSM - Toplam Grup Kota Realizasyonu;1;228112,12;265511,61;116,4
100690;TSM - Toplam Grup Kota Realizasyonu;2;202423,11;189682,48;93,71
100690;TSM - Toplam Grup Kota Realizasyonu;3;159140,62;155885,36;97,95
100690;TSM - Toplam Grup Kota Realizasyonu;4;167698,99;202367,99;120,67
100690;TSM - Toplam Grup Kota Realizasyonu;5;181620,56;205917,35;113,38
100690;TSM - Toplam Grup Kota Realizasyonu;6;212900,94;241139;113,26
100716;TSM - Toplam Grup Kota Realizasyonu;1;180582,5;190518,85;105,5
100716;TSM - Toplam Grup Kota Realizasyonu;2;164142,58;160577,29;97,83
100716;TSM - Toplam Grup Kota Realizasyonu;3;131647,86;110101,32;83,63
100716;TSM - Toplam Grup Kota Realizasyonu;4;136067,62;143029,25;105,12
100716;TSM - Toplam Grup Kota Realizasyonu;5;147138,53;160604,95;109,15
100716;TSM - Toplam Grup Kota Realizasyonu;6;168465,97;163872,37;97,27
100715;TSM - Toplam Grup Kota Realizasyonu;1;160900,2;146737,42;91,2
100628;TSM - Toplam Grup Kota Realizasyonu;1;222360,89;215358,06;96,85
100628;TSM - Toplam Grup Kota Realizasyonu;2;200940,36;192584,55;95,84
100628;TSM - Toplam Grup Kota Realizasyonu;3;158946,12;135228,82;85,08
100628;TSM - Toplam Grup Kota Realizasyonu;4;166889,24;177188,52;106,17
100628;TSM - Toplam Grup Kota Realizasyonu;5;181102,92;181902,92;100,44
100303;TSM - Toplam Grup Kota Realizasyonu;1;182708,52;170800,69;93,48
100303;TSM - Toplam Grup Kota Realizasyonu;2;160907,63;117945,65;73,3
100303;TSM - Toplam Grup Kota Realizasyonu;3;126208,84;98841,39;78,32
100303;TSM - Toplam Grup Kota Realizasyonu;4;132612,95;143874,41;108,49
100303;TSM - Toplam Grup Kota Realizasyonu;5;144484,89;137274,4;95,01
100303;TSM - Toplam Grup Kota Realizasyonu;6;170004;124327,69;73,13
100541;TSM - Toplam Grup Kota Realizasyonu;1;181041,04;226206,55;124,95
100541;TSM - Toplam Grup Kota Realizasyonu;2;160729,32;179950,03;111,96
100541;TSM - Toplam Grup Kota Realizasyonu;3;126954,39;143158,03;112,76
100541;TSM - Toplam Grup Kota Realizasyonu;4;134558,77;181023,79;134,53
100541;TSM - Toplam Grup Kota Realizasyonu;5;144991,13;187595,8;129,38
100541;TSM - Toplam Grup Kota Realizasyonu;6;168869,37;188075,83;111,37
100275;TSM - Toplam Grup Kota Realizasyonu;1;169967,35;185093,11;108,9
100275;TSM - Toplam Grup Kota Realizasyonu;2;152677,36;118383,82;77,54
100275;TSM - Toplam Grup Kota Realizasyonu;3;120832,16;116983,78;96,82
100275;TSM - Toplam Grup Kota Realizasyonu;4;126129,35;103392,72;81,97
100275;TSM - Toplam Grup Kota Realizasyonu;5;137352,58;151861,85;110,56
100275;TSM - Toplam Grup Kota Realizasyonu;6;160380,37;138036,35;86,07
100679;TSM - Toplam Grup Kota Realizasyonu;1;187545,75;177112,22;94,44
100679;TSM - Toplam Grup Kota Realizasyonu;2;168296,77;119336,32;70,91
100679;TSM - Toplam Grup Kota Realizasyonu;3;134111,62;128107,11;95,52
100679;TSM - Toplam Grup Kota Realizasyonu;4;140589,38;133759,37;95,14
100679;TSM - Toplam Grup Kota Realizasyonu;5;150865,82;154872,23;102,66
100679;TSM - Toplam Grup Kota Realizasyonu;6;172657,13;120624,37;69,86
100276;TSM - Toplam Grup Kota Realizasyonu;1;169243,69;189265,84;111,83
100276;TSM - Toplam Grup Kota Realizasyonu;2;153420,97;148981,89;97,11
100276;TSM - Toplam Grup Kota Realizasyonu;3;123066,91;119560,72;97,15
100276;TSM - Toplam Grup Kota Realizasyonu;4;127739,23;127952,37;100,17
100276;TSM - Toplam Grup Kota Realizasyonu;5;135867,18;142787,97;105,09
100276;TSM - Toplam Grup Kota Realizasyonu;6;157229,93;141597,44;90,06
100338;TSM - Toplam Grup Kota Realizasyonu;1;172746,33;179010,79;103,63
100338;TSM - Toplam Grup Kota Realizasyonu;2;152867,27;149246,63;97,63
100338;TSM - Toplam Grup Kota Realizasyonu;3;120656,38;118939,66;98,58
100338;TSM - Toplam Grup Kota Realizasyonu;4;126566,81;133390,32;105,39
100338;TSM - Toplam Grup Kota Realizasyonu;5;136180,74;163609,23;120,14
100338;TSM - Toplam Grup Kota Realizasyonu;6;158641,27;148494,32;93,6
100337;TSM - Toplam Grup Kota Realizasyonu;1;180957,21;211240,36;116,73
100337;TSM - Toplam Grup Kota Realizasyonu;2;162085,2;156031,78;96,27
100337;TSM - Toplam Grup Kota Realizasyonu;3;129682,35;132842,43;102,44
100337;TSM - Toplam Grup Kota Realizasyonu;4;134178,18;162233,72;120,91
100337;TSM - Toplam Grup Kota Realizasyonu;5;144871,34;162606,72;112,24
100337;TSM - Toplam Grup Kota Realizasyonu;6;164653,9;161373,26;98,01
100530;TSM - Toplam Grup Kota Realizasyonu;1;153668,28;153980,72;100,2
100530;TSM - Toplam Grup Kota Realizasyonu;2;137624,01;127353,3;92,54
100530;TSM - Toplam Grup Kota Realizasyonu;3;110019,96;106486,91;96,79
100530;TSM - Toplam Grup Kota Realizasyonu;4;115184,68;118106,74;102,54
100530;TSM - Toplam Grup Kota Realizasyonu;5;123985,15;138695,66;111,86
100530;TSM - Toplam Grup Kota Realizasyonu;6;141618,59;129706,21;91,59
100497;TSM - Toplam Grup Kota Realizasyonu;1;167990,75;175810,81;104,66
100497;TSM - Toplam Grup Kota Realizasyonu;2;150447,6;149031,42;99,06
100497;TSM - Toplam Grup Kota Realizasyonu;3;121085,49;115214,48;95,15
100497;TSM - Toplam Grup Kota Realizasyonu;4;124180,11;131150,92;105,61
100497;TSM - Toplam Grup Kota Realizasyonu;5;134352,97;160196,24;119,24
100497;TSM - Toplam Grup Kota Realizasyonu;6;150791,32;135084,22;89,58
100241;TSM - Toplam Grup Kota Realizasyonu;1;150871,22;156357,51;103,64
100241;TSM - Toplam Grup Kota Realizasyonu;2;138935,25;123729,41;89,06
100241;TSM - Toplam Grup Kota Realizasyonu;3;112505,33;110570,79;98,28
100241;TSM - Toplam Grup Kota Realizasyonu;4;114940,9;115722,56;100,68
100241;TSM - Toplam Grup Kota Realizasyonu;5;123261,12;123502,09;100,2
100241;TSM - Toplam Grup Kota Realizasyonu;6;141861,88;119031,36;83,91
100384;TSM - Toplam Grup Kota Realizasyonu;1;189591,9;212156,62;111,9
100384;TSM - Toplam Grup Kota Realizasyonu;2;170541,69;169149,21;99,18
100384;TSM - Toplam Grup Kota Realizasyonu;3;136298,36;139262,92;102,18
100384;TSM - Toplam Grup Kota Realizasyonu;4;137266,1;123693,55;90,11
100384;TSM - Toplam Grup Kota Realizasyonu;5;151404,65;183559,29;121,24
100384;TSM - Toplam Grup Kota Realizasyonu;6;168787,38;181182,77;107,34
100378;TSM - Toplam Grup Kota Realizasyonu;1;174131,56;181368,88;104,16
100378;TSM - Toplam Grup Kota Realizasyonu;2;162229,43;140196,55;86,42
100378;TSM - Toplam Grup Kota Realizasyonu;3;132373,58;105811,33;79,93
100378;TSM - Toplam Grup Kota Realizasyonu;4;134998,33;87025,32;64,46
100518;TSM - Toplam Grup Kota Realizasyonu;1;182298,94;206469,07;113,26
100518;TSM - Toplam Grup Kota Realizasyonu;2;163730,37;131915,62;80,57
100518;TSM - Toplam Grup Kota Realizasyonu;3;131109,16;104238,07;79,5
100518;TSM - Toplam Grup Kota Realizasyonu;4;136352,82;146918,53;107,75
100518;TSM - Toplam Grup Kota Realizasyonu;5;147076,67;144156,53;98,01
100518;TSM - Toplam Grup Kota Realizasyonu;6;168566,93;156194,7;92,66
100691;TSM - Toplam Grup Kota Realizasyonu;1;151653,7;146820,88;96,81
100691;TSM - Toplam Grup Kota Realizasyonu;2;136194,71;106982,14;78,55
100691;TSM - Toplam Grup Kota Realizasyonu;3;109375,42;89938,77;82,23
100691;TSM - Toplam Grup Kota Realizasyonu;4;112953,12;117911;104,39
100691;TSM - Toplam Grup Kota Realizasyonu;5;122387,79;142774,57;116,66
100691;TSM - Toplam Grup Kota Realizasyonu;6;137469,48;125755,15;91,48
100403;TSM - Toplam Grup Kota Realizasyonu;1;157393,82;146706,4;93,21
100403;TSM - Toplam Grup Kota Realizasyonu;2;141221,65;131483,6;93,1
100403;TSM - Toplam Grup Kota Realizasyonu;3;113118,74;91470,06;80,86
100403;TSM - Toplam Grup Kota Realizasyonu;4;114899,84;119348,63;103,87
100403;TSM - Toplam Grup Kota Realizasyonu;5;125859,69;126268,75;100,33
100403;TSM - Toplam Grup Kota Realizasyonu;6;142687,26;115591,22;81,01
100443;TSM - Toplam Grup Kota Realizasyonu;1;176383,66;220848,05;125,21
100443;TSM - Toplam Grup Kota Realizasyonu;2;159169,56;163200,32;102,53
100443;TSM - Toplam Grup Kota Realizasyonu;3;128929,56;140902,77;109,29
100443;TSM - Toplam Grup Kota Realizasyonu;4;132959,05;178969,76;134,61
100443;TSM - Toplam Grup Kota Realizasyonu;5;143787,84;165817,11;115,32
100443;TSM - Toplam Grup Kota Realizasyonu;6;158639,31;171062,6;107,83
100523;TSM - Toplam Grup Kota Realizasyonu;1;155051,95;173705,42;112,03
100523;TSM - Toplam Grup Kota Realizasyonu;2;139817,87;132949,23;95,09
100523;TSM - Toplam Grup Kota Realizasyonu;3;112566,07;111950,29;99,45
100523;TSM - Toplam Grup Kota Realizasyonu;4;116254,28;119827,22;103,07
100523;TSM - Toplam Grup Kota Realizasyonu;5;125863,37;139930,48;111,18
100523;TSM - Toplam Grup Kota Realizasyonu;6;141033,01;134698,95;95,51
100605;TSM - Toplam Grup Kota Realizasyonu;1;170890,8;169667,71;99,28
100605;TSM - Toplam Grup Kota Realizasyonu;2;150438,22;131764,2;87,59
100605;TSM - Toplam Grup Kota Realizasyonu;3;119022,76;90632,23;76,15
100594;TSM - Toplam Grup Kota Realizasyonu;1;170636,82;231913,9;135,91
100594;TSM - Toplam Grup Kota Realizasyonu;2;151389,58;196900,63;130,06
100594;TSM - Toplam Grup Kota Realizasyonu;3;121025,99;147273,45;121,69
100594;TSM - Toplam Grup Kota Realizasyonu;4;125774,89;178611,36;142,01
100594;TSM - Toplam Grup Kota Realizasyonu;5;134633,92;182962,59;135,9
100594;TSM - Toplam Grup Kota Realizasyonu;6;153407,14;181322,18;118,2
100521;TSM - Toplam Grup Kota Realizasyonu;1;170537,22;242423,06;142,15
100521;TSM - Toplam Grup Kota Realizasyonu;2;151474,71;180433;119,12
100521;TSM - Toplam Grup Kota Realizasyonu;3;120969,53;151797,33;125,48
100521;TSM - Toplam Grup Kota Realizasyonu;4;126041,42;194659,64;154,44
100521;TSM - Toplam Grup Kota Realizasyonu;5;134679,97;196511,44;145,91
100521;TSM - Toplam Grup Kota Realizasyonu;6;153048,34;170384,66;111,33
100721;TSM - Toplam Grup Kota Realizasyonu;1;169960,13;171929,83;101,16
100721;TSM - Toplam Grup Kota Realizasyonu;2;148467,83;123488,67;83,18
100721;TSM - Toplam Grup Kota Realizasyonu;3;117644,98;96014,91;81,61
100721;TSM - Toplam Grup Kota Realizasyonu;4;120849,66;139348,64;115,31
100721;TSM - Toplam Grup Kota Realizasyonu;5;133471,96;138685,22;103,91
100721;TSM - Toplam Grup Kota Realizasyonu;6;149357,02;153023,05;102,45
100627;TSM - Toplam Grup Kota Realizasyonu;1;132202,58;163329,07;123,54
100627;TSM - Toplam Grup Kota Realizasyonu;2;115903,06;98216,04;84,74
100627;TSM - Toplam Grup Kota Realizasyonu;3;92133,03;90778,39;98,53
