Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100315;TSM - Toplam Grup Kota Realizasyonu;2;62779,42952;43909,21;69,9420341
100315;TSM - Toplam Grup Kota Realizasyonu;3;48669,58626;46442,58;95,42423424
100315;TSM - Toplam Grup Kota Realizasyonu;4;47450,97608;40024,88;84,34996139
100315;TSM - Toplam Grup Kota Realizasyonu;5;52524,23011;52703,04;100,3404332
100315;TSM - Toplam Grup Kota Realizasyonu;6;55251,44878;59162,53;107,0786944
100341;TSM - Toplam Grup Kota Realizasyonu;1;65369,52316;77618,44;118,7379627
100341;TSM - Toplam Grup Kota Realizasyonu;2;79278,24814;82417,83;103,9602059
100341;TSM - Toplam Grup Kota Realizasyonu;3;64670,32505;77698,25;120,145136
100341;TSM - Toplam Grup Kota Realizasyonu;4;64905,35701;63536,91;97,89162703
100341;TSM - Toplam Grup Kota Realizasyonu;5;59748,50152;72654,6;121,6007065
100341;TSM - Toplam Grup Kota Realizasyonu;6;62634,87163;72712,01;116,0887028
100323;TSM - Toplam Grup Kota Realizasyonu;1;41789,30598;52320,75;125,2012896
100323;TSM - Toplam Grup Kota Realizasyonu;2;50369,91748;52438,37;104,1065235
100323;TSM - Toplam Grup Kota Realizasyonu;3;42153,77713;43681,89;103,6250912
100323;TSM - Toplam Grup Kota Realizasyonu;4;41700,35599;36012,55;86,36029391
100323;TSM - Toplam Grup Kota Realizasyonu;5;45785,08264;44838,96;97,933557
100323;TSM - Toplam Grup Kota Realizasyonu;6;47151,43454;44469,83;94,3127827
100116;TSM - Toplam Grup Kota Realizasyonu;1;43448,15868;32444,72;74,67455695
100116;TSM - Toplam Grup Kota Realizasyonu;2;53570,86664;36065,74;67,32342084
100116;TSM - Toplam Grup Kota Realizasyonu;3;40806,87202;34811,85;85,30879304
100116;TSM - Toplam Grup Kota Realizasyonu;4;40405,65154;32773,02;81,10999019
100116;TSM - Toplam Grup Kota Realizasyonu;5;44249,42831;35882,89;81,09232452
100116;TSM - Toplam Grup Kota Realizasyonu;6;44953,32457;30549,87;67,95908933
100121;TSM - Toplam Grup Kota Realizasyonu;1;50952,15075;56109,79;110,1225153
100121;TSM - Toplam Grup Kota Realizasyonu;2;61147,48452;59927,26;98,00445671
100121;TSM - Toplam Grup Kota Realizasyonu;3;41396,36144;34391,77;83,07920987
100121;TSM - Toplam Grup Kota Realizasyonu;4;39969,58788;34900,5;87,31763786
100121;TSM - Toplam Grup Kota Realizasyonu;5;43786,2731;45778,77;104,5505058
100121;TSM - Toplam Grup Kota Realizasyonu;6;44621,19748;49628,59;111,2220039
100265;TSM - Toplam Grup Kota Realizasyonu;1;48167,25343;52991,27;110,0151373
100265;TSM - Toplam Grup Kota Realizasyonu;2;58298,16068;65499,39;112,3524126
100265;TSM - Toplam Grup Kota Realizasyonu;3;46358,30628;57032,85;123,0261728
100265;TSM - Toplam Grup Kota Realizasyonu;4;45879,78353;43464,26;94,73510259
100265;TSM - Toplam Grup Kota Realizasyonu;5;50253,12889;62085,52;123,5455809
