Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
100676;TSM - Market İndeks;1;100;87,23940411;87,23940411
101249;TSM - Market İndeks;1;100;72,8575654;72,8575654
101666;TSM - Market İndeks;1;100;86,5973838;86,5973838
101020;TSM - Market İndeks;1;100;76,74955802;76,74955802
101278;TSM - Market İndeks;1;100;74,38689113;74,38689113
100456;TSM - Market İndeks;1;100;79,10399193;79,10399193
100930;TSM - Market İndeks;1;100;75,91202152;75,91202152
100686;TSM - Market İndeks;1;100;81,1365823;81,1365823
101481;TSM - Market İndeks;1;100;73,81414668;73,81414668
101664;TSM - Market İndeks;1;100;68,30584249;68,30584249
100442;TSM - Market İndeks;1;100;71,69362783;71,69362783
101661;TSM - Market İndeks;1;100;67,0878739;67,0878739
101662;TSM - Market İndeks;1;100;62,51053709;62,51053709
100516;TSM - Market İndeks;1;100;63,67333185;63,67333185
101477;TSM - Market İndeks;1;100;61,89856691;61,89856691
101665;TSM - Market İndeks;1;100;59,68685203;59,68685203
101451;TSM - Market İndeks;1;100;55,40409956;55,40409956
101660;TSM - Market İndeks;1;100;40,06011254;40,06011254
100102;TSM - Market İndeks;1;100;161,2159026;161,2159026
100194;TSM - Market İndeks;1;100;111,6418339;111,6418339
101696;TSM - Market İndeks;1;100;127,6195392;127,6195392
101483;TSM - Market İndeks;1;100;131,1865738;131,1865738
101485;TSM - Market İndeks;1;100;115,2114726;115,2114726
100321;TSM - Market İndeks;1;100;133,2672153;133,2672153
100539;TSM - Market İndeks;1;100;142,1129554;142,1129554
100514;TSM - Market İndeks;1;100;121,342527;121,342527
100323;TSM - Market İndeks;1;100;125,9176389;125,9176389
100341;TSM - Market İndeks;1;100;120,3529552;120,3529552
100799;TSM - Market İndeks;1;100;121,480495;121,480495
100669;TSM - Market İndeks;1;100;110,7816478;110,7816478
100458;TSM - Market İndeks;1;100;119,5017937;119,5017937
100577;TSM - Market İndeks;1;100;108,9574797;108,9574797
100791;TSM - Market İndeks;1;100;103,6126258;103,6126258
100212;TSM - Market İndeks;1;100;105,3656794;105,3656794
100317;TSM - Market İndeks;1;100;111,1446873;111,1446873
100797;TSM - Market İndeks;1;100;112,6241881;112,6241881
101554;TSM - Market İndeks;1;100;104,1795987;104,1795987
101490;TSM - Market İndeks;1;100;97,79873435;97,79873435
100292;TSM - Market İndeks;1;100;111,6944454;111,6944454
101482;TSM - Market İndeks;1;100;74,61524872;74,61524872
100101;TSM - Market İndeks;1;100;112,2715538;112,2715538
100531;TSM - Market İndeks;1;100;87,9485467;87,9485467
100079;TSM - Market İndeks;1;100;108,0232923;108,0232923
100265;TSM - Market İndeks;1;100;116,6440376;116,6440376
100463;TSM - Market İndeks;1;100;103,415945;103,415945
100315;TSM - Market İndeks;1;100;107,6920793;107,6920793
100288;TSM - Market İndeks;1;100;118,0489355;118,0489355
100248;TSM - Market İndeks;1;100;104,1769685;104,1769685
100195;TSM - Market İndeks;1;100;103,9880864;103,9880864
100527;TSM - Market İndeks;1;100;108,8976317;108,8976317
100592;TSM - Market İndeks;1;100;122,1323082;122,1323082
100446;TSM - Market İndeks;1;100;90,35733187;90,35733187
101487;TSM - Market İndeks;1;100;81,65553399;81,65553399
101667;TSM - Market İndeks;1;100;100,041674;100,041674
100121;TSM - Market İndeks;1;100;92,11580818;92,11580818
100453;TSM - Market İndeks;1;100;87,21473589;87,21473589
100470;TSM - Market İndeks;1;100;99,88724681;99,88724681
101668;TSM - Market İndeks;1;100;83,1084238;83,1084238
100199;TSM - Market İndeks;1;100;83,79544167;83,79544167
101486;TSM - Market İndeks;1;100;76,47405999;76,47405999
100166;TSM - Market İndeks;1;100;73,66259709;73,66259709
101553;TSM - Market İndeks;1;100;84,39643141;84,39643141
100116;TSM - Market İndeks;1;100;66,30671311;66,30671311
101669;TSM - Market İndeks;1;100;54,96101547;54,96101547
101488;TSM - Market İndeks;1;100;66,64786438;66,64786438
101455;TSM - Market İndeks;1;100;62,41314823;62,41314823
101555;TSM - Market İndeks;1;100;67,23160815;67,23160815
100521;TSM - Market İndeks;1;100;146,2064441;146,2064441
100594;TSM - Market İndeks;1;100;158,9059443;158,9059443
100932;TSM - Market İndeks;1;100;139,9168231;139,9168231
100494;TSM - Market İndeks;1;100;133,3514942;133,3514942
