Çalışan Sicil No;Gösterge Adı ;Periyot;Planlanan;Gerçekleşen;Sonuç 
101565;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;155;137;88,39
101565;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;121;73;60,33
101982;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;55;1;1,82
101982;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;179;65;36,31
101982;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;133;92;69,17
100775;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;78;72;92,31
100775;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;179;133;74,3
100775;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;152;146;96,05
101684;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;43;29;67,44
101684;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;134;128;95,52
101684;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;100;90;90
100275;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;36;22;61,11
100275;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;139;113;81,29
100275;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;117;106;90,6
101794;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;77;35;45,45
101794;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;145;79;54,48
101794;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;53;7;13,21
101918;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;49;26;53,06
101918;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;108;90;83,33
101918;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;110;94;85,45
100561;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;121;44;36,36
100561;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;125;58;46,4
101942;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;4;83;73;87,95
101942;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;5;165;147;89,09
101942;TSM - Verimli Ziyaret Edilen Eczane Sayısı Realizasyonu;6;158;148;93,67
