Çalýþan Sicil No;Gösterge Adý ;Periyot;Planlanan;Gerçekleþen;Sonuç 
101261;VA TSM Toplam Grup Kota Realizasyonu;5;128869,67;154738,08;120,07
101261;VA TSM Toplam Grup Kota Realizasyonu;6;146297,35;145026,44;99,13
101266;VA TSM Toplam Grup Kota Realizasyonu;1;186055,75;166202,25;89,33
101266;VA TSM Toplam Grup Kota Realizasyonu;2;161783,76;138073,05;85,34
101266;VA TSM Toplam Grup Kota Realizasyonu;3;126574,44;102919,82;81,31
101266;VA TSM Toplam Grup Kota Realizasyonu;4;134069,97;136201,45;101,59
101266;VA TSM Toplam Grup Kota Realizasyonu;5;145581,66;123103,58;84,56
101266;VA TSM Toplam Grup Kota Realizasyonu;6;172158,94;155853,87;90,53
101274;VA TSM Toplam Grup Kota Realizasyonu;1;148301,85;155610;104,93
101274;VA TSM Toplam Grup Kota Realizasyonu;2;139781,65;140002,89;100,16
101274;VA TSM Toplam Grup Kota Realizasyonu;3;105958,38;99939,95;94,32
101274;VA TSM Toplam Grup Kota Realizasyonu;4;108990,2;106777,14;97,97
101274;VA TSM Toplam Grup Kota Realizasyonu;5;118765,45;131080,38;110,37
101274;VA TSM Toplam Grup Kota Realizasyonu;6;138002,06;137755,86;99,82
101277;VA TSM Toplam Grup Kota Realizasyonu;1;148488,92;166654,29;112,23
101277;VA TSM Toplam Grup Kota Realizasyonu;2;133687,55;132069,74;98,79
101277;VA TSM Toplam Grup Kota Realizasyonu;3;107384,2;118849,3;110,68
101277;VA TSM Toplam Grup Kota Realizasyonu;4;112436,6;123981,14;110,27
101277;VA TSM Toplam Grup Kota Realizasyonu;5;120137,36;133602,62;111,21
101277;VA TSM Toplam Grup Kota Realizasyonu;6;138301,91;126549,45;91,5
101282;VA TSM Toplam Grup Kota Realizasyonu;1;177897,13;193151,1;108,57
101282;VA TSM Toplam Grup Kota Realizasyonu;2;158346,99;138961,79;87,76
101282;VA TSM Toplam Grup Kota Realizasyonu;3;124775,23;117208,75;93,94
101282;VA TSM Toplam Grup Kota Realizasyonu;4;130115,31;115987,39;89,14
101282;VA TSM Toplam Grup Kota Realizasyonu;5;141388,55;143462,63;101,47
101282;VA TSM Toplam Grup Kota Realizasyonu;6;165159,51;129036,67;78,13
101492;VA TSM Toplam Grup Kota Realizasyonu;1;160476,61;161323,51;100,53
101492;VA TSM Toplam Grup Kota Realizasyonu;2;145930,53;132991,11;91,13
101492;VA TSM Toplam Grup Kota Realizasyonu;3;115680,37;100645,26;87
101492;VA TSM Toplam Grup Kota Realizasyonu;4;120993,75;106167,9;87,75
101492;VA TSM Toplam Grup Kota Realizasyonu;5;131452,41;131714,83;100,2
101492;VA TSM Toplam Grup Kota Realizasyonu;6;149381,1;130867,54;87,61
101493;VA TSM Toplam Grup Kota Realizasyonu;1;149315,63;118630,47;79,45
101493;VA TSM Toplam Grup Kota Realizasyonu;2;135949,49;111694,31;82,16
101493;VA TSM Toplam Grup Kota Realizasyonu;3;108025,38;75659,81;70,04
101493;VA TSM Toplam Grup Kota Realizasyonu;4;110862,33;85222,72;76,87
101493;VA TSM Toplam Grup Kota Realizasyonu;5;121334,53;115294,2;95,02
101493;VA TSM Toplam Grup Kota Realizasyonu;6;141779,59;119354,05;84,18
101458;VA TSM Toplam Grup Kota Realizasyonu;1;191591,88;189559,59;98,94
101458;VA TSM Toplam Grup Kota Realizasyonu;2;169199,78;143745,6;84,96
101494;VA TSM Toplam Grup Kota Realizasyonu;1;145295,52;121755,4;83,8
101494;VA TSM Toplam Grup Kota Realizasyonu;2;129619,97;84741,86;65,38
101498;VA TSM Toplam Grup Kota Realizasyonu;1;180782,55;212961,43;117,8
101498;VA TSM Toplam Grup Kota Realizasyonu;2;166369,25;158248,81;95,12
101498;VA TSM Toplam Grup Kota Realizasyonu;3;132634,79;106721,76;80,46
101498;VA TSM Toplam Grup Kota Realizasyonu;4;136806,18;154700,95;113,08
101498;VA TSM Toplam Grup Kota Realizasyonu;5;148882,87;168985,07;113,5
101498;VA TSM Toplam Grup Kota Realizasyonu;6;174229,52;179245,4;102,88
101541;VA TSM Toplam Grup Kota Realizasyonu;1;150749,1;174733,67;115,91
101541;VA TSM Toplam Grup Kota Realizasyonu;2;158681,74;148143,68;93,36
101541;VA TSM Toplam Grup Kota Realizasyonu;3;125267,87;98061,4;78,28
101541;VA TSM Toplam Grup Kota Realizasyonu;4;127807,32;100606,53;78,72
101541;VA TSM Toplam Grup Kota Realizasyonu;5;140127,49;148430,03;105,92
101541;VA TSM Toplam Grup Kota Realizasyonu;6;165127,74;171732,38;104
101542;VA TSM Toplam Grup Kota Realizasyonu;1;179473,33;212098,76;118,18
101542;VA TSM Toplam Grup Kota Realizasyonu;2;156904,2;164339;104,74
101542;VA TSM Toplam Grup Kota Realizasyonu;3;122307,97;115618,56;94,53
101542;VA TSM Toplam Grup Kota Realizasyonu;4;126874,34;146415,88;115,4
101542;VA TSM Toplam Grup Kota Realizasyonu;5;139226,46;159945,71;114,88
101542;VA TSM Toplam Grup Kota Realizasyonu;6;165530,96;164718,18;99,51
101545;VA TSM Toplam Grup Kota Realizasyonu;1;161119,69;140289,63;87,07
101545;VA TSM Toplam Grup Kota Realizasyonu;2;144903,46;106160,66;73,26
101545;VA TSM Toplam Grup Kota Realizasyonu;3;114626,56;77270,49;67,41
101552;VA TSM Toplam Grup Kota Realizasyonu;1;171327,08;157544,02;91,96
101552;VA TSM Toplam Grup Kota Realizasyonu;2;152155,81;114590,77;75,31
101552;VA TSM Toplam Grup Kota Realizasyonu;3;119558,16;87372,46;73,08
101552;VA TSM Toplam Grup Kota Realizasyonu;4;125579,42;130753,43;104,12
101552;VA TSM Toplam Grup Kota Realizasyonu;5;136801,97;112071,88;81,92
101552;VA TSM Toplam Grup Kota Realizasyonu;6;159608,19;125565,13;78,67
101556;VA TSM Toplam Grup Kota Realizasyonu;1;156194,02;151387,75;96,92
101556;VA TSM Toplam Grup Kota Realizasyonu;2;134425,33;128147,44;95,33
101556;VA TSM Toplam Grup Kota Realizasyonu;3;104264,72;86065,27;82,54
101556;VA TSM Toplam Grup Kota Realizasyonu;4;110525,47;95183,84;86,12
101556;VA TSM Toplam Grup Kota Realizasyonu;5;120377,33;90723,87;75,37
101559;VA TSM Toplam Grup Kota Realizasyonu;1;134644,83;137918,77;102,43
101559;VA TSM Toplam Grup Kota Realizasyonu;2;121498,18;116894,69;96,21
101559;VA TSM Toplam Grup Kota Realizasyonu;3;96996,31;87828,29;90,55
101559;VA TSM Toplam Grup Kota Realizasyonu;4;96184,97;88248,71;91,75
101559;VA TSM Toplam Grup Kota Realizasyonu;5;105743,61;114289,07;108,08
101559;VA TSM Toplam Grup Kota Realizasyonu;6;122752,31;124607,7;101,51
101560;VA TSM Toplam Grup Kota Realizasyonu;1;128316,92;134580;104,88
101560;VA TSM Toplam Grup Kota Realizasyonu;2;117657,28;116268,81;98,82
101560;VA TSM Toplam Grup Kota Realizasyonu;3;94446,75;90715,68;96,05
101560;VA TSM Toplam Grup Kota Realizasyonu;4;93440,8;89473,42;95,75
101560;VA TSM Toplam Grup Kota Realizasyonu;5;102575,29;106037,67;103,38
101560;VA TSM Toplam Grup Kota Realizasyonu;6;119325,15;106768,41;89,48
101561;VA TSM Toplam Grup Kota Realizasyonu;1;104192,19;103996,1;99,81
101561;VA TSM Toplam Grup Kota Realizasyonu;2;94480,71;95439,7;101,02
101561;VA TSM Toplam Grup Kota Realizasyonu;3;75324,25;78564,56;104,3
101561;VA TSM Toplam Grup Kota Realizasyonu;4;75331,17;71488,09;94,9
101561;VA TSM Toplam Grup Kota Realizasyonu;5;82662,84;84097,21;101,74
101561;VA TSM Toplam Grup Kota Realizasyonu;6;96573,61;94078,59;97,42
101564;VA TSM Toplam Grup Kota Realizasyonu;1;188143,8;212935,17;113,18
101564;VA TSM Toplam Grup Kota Realizasyonu;2;158482,45;135697,44;85,62
101564;VA TSM Toplam Grup Kota Realizasyonu;3;121214,84;91742,72;75,69
101564;VA TSM Toplam Grup Kota Realizasyonu;4;128998,68;142780,94;110,68
101564;VA TSM Toplam Grup Kota Realizasyonu;5;141862,16;138431,44;97,58
101564;VA TSM Toplam Grup Kota Realizasyonu;6;170663,21;123906,97;72,6
101565;VA TSM Toplam Grup Kota Realizasyonu;1;172306,37;197232,76;114,47
101565;VA TSM Toplam Grup Kota Realizasyonu;2;152700,32;152281,29;99,73
101565;VA TSM Toplam Grup Kota Realizasyonu;3;121281,58;119324;98,39
101565;VA TSM Toplam Grup Kota Realizasyonu;4;126098,18;142332,47;112,87
101565;VA TSM Toplam Grup Kota Realizasyonu;5;137738,03;168743,23;122,51
101565;VA TSM Toplam Grup Kota Realizasyonu;6;157546,35;203355,57;129,08
101573;VA TSM Toplam Grup Kota Realizasyonu;1;152085,96;152635,26;100,36
101573;VA TSM Toplam Grup Kota Realizasyonu;2;152566,53;137567,22;90,17
101573;VA TSM Toplam Grup Kota Realizasyonu;3;122971,35;109624,97;89,15
101573;VA TSM Toplam Grup Kota Realizasyonu;4;126135,95;111990,84;88,79
101573;VA TSM Toplam Grup Kota Realizasyonu;5;136213,66;152749,02;112,14
101573;VA TSM Toplam Grup Kota Realizasyonu;6;157617,48;161241,49;102,3
101581;VA TSM Toplam Grup Kota Realizasyonu;1;199728,09;187770,11;94,01
101581;VA TSM Toplam Grup Kota Realizasyonu;2;180178,86;146757,7;81,45
101581;VA TSM Toplam Grup Kota Realizasyonu;3;216559,38;174370,15;80,52
101670;VA TSM Toplam Grup Kota Realizasyonu;1;159114,24;170216,95;106,98
101670;VA TSM Toplam Grup Kota Realizasyonu;2;149260,39;123269,63;82,59
101670;VA TSM Toplam Grup Kota Realizasyonu;3;122158,65;95221,12;77,95
101670;VA TSM Toplam Grup Kota Realizasyonu;4;122555,16;117853,61;96,16
101670;VA TSM Toplam Grup Kota Realizasyonu;5;131715,22;123788,67;93,98
101670;VA TSM Toplam Grup Kota Realizasyonu;6;151123,9;108311,37;71,67
101671;VA TSM Toplam Grup Kota Realizasyonu;1;168350,37;191778,56;113,92
101671;VA TSM Toplam Grup Kota Realizasyonu;2;146135,95;139654,84;95,57
101671;VA TSM Toplam Grup Kota Realizasyonu;3;114909,95;114533,66;99,67
101671;VA TSM Toplam Grup Kota Realizasyonu;4;120851,64;153206,04;126,77
101671;VA TSM Toplam Grup Kota Realizasyonu;5;131397,62;141443,29;107,65
101671;VA TSM Toplam Grup Kota Realizasyonu;6;152945,83;123109,61;80,49
101672;VA TSM Toplam Grup Kota Realizasyonu;1;147247,68;107507,9;73,01
101672;VA TSM Toplam Grup Kota Realizasyonu;2;133503,4;108301,54;81,12
101672;VA TSM Toplam Grup Kota Realizasyonu;3;104261,49;81037,35;77,73
101672;VA TSM Toplam Grup Kota Realizasyonu;4;98469,89;65069,91;66,08
101672;VA TSM Toplam Grup Kota Realizasyonu;5;108242,81;119275,87;110,19
101672;VA TSM Toplam Grup Kota Realizasyonu;6;128663,01;131381,11;102,11
101673;VA TSM Toplam Grup Kota Realizasyonu;1;165949,65;143336,56;86,37
101673;VA TSM Toplam Grup Kota Realizasyonu;2;139677,7;108199,09;77,46
101673;VA TSM Toplam Grup Kota Realizasyonu;3;109380,63;102812,03;93,99
101673;VA TSM Toplam Grup Kota Realizasyonu;4;111352,47;74816,73;67,19
101673;VA TSM Toplam Grup Kota Realizasyonu;5;123218,34;142018,8;115,26
101673;VA TSM Toplam Grup Kota Realizasyonu;6;146528,6;163737,24;111,74
101674;VA TSM Toplam Grup Kota Realizasyonu;1;174015,37;172129,68;98,92
101674;VA TSM Toplam Grup Kota Realizasyonu;2;160129,45;136359,74;85,16
101674;VA TSM Toplam Grup Kota Realizasyonu;3;128602,09;92064,52;71,59
101674;VA TSM Toplam Grup Kota Realizasyonu;4;132174,17;86576,98;65,5
101675;VA TSM Toplam Grup Kota Realizasyonu;1;121702,69;113704,5;93,43
101675;VA TSM Toplam Grup Kota Realizasyonu;2;108735,98;91679,26;84,31
101675;VA TSM Toplam Grup Kota Realizasyonu;3;87168,88;89918,8;103,15
101675;VA TSM Toplam Grup Kota Realizasyonu;4;88687,89;69225,23;78,05
101675;VA TSM Toplam Grup Kota Realizasyonu;5;96460,5;108822,68;112,82
101675;VA TSM Toplam Grup Kota Realizasyonu;6;112676,64;114079,75;101,25
101676;VA TSM Toplam Grup Kota Realizasyonu;1;138776,08;118946,32;85,71
101676;VA TSM Toplam Grup Kota Realizasyonu;2;119965,83;103206,79;86,03
101676;VA TSM Toplam Grup Kota Realizasyonu;3;101456,2;81517,77;80,35
101676;VA TSM Toplam Grup Kota Realizasyonu;4;102755,59;75991,11;73,95
101676;VA TSM Toplam Grup Kota Realizasyonu;5;112107,96;115940,03;103,42
101676;VA TSM Toplam Grup Kota Realizasyonu;6;164982,66;170249,12;103,19
101677;VA TSM Toplam Grup Kota Realizasyonu;1;130448,96;119034,21;91,25
101677;VA TSM Toplam Grup Kota Realizasyonu;2;129724,91;111085,03;85,63
101677;VA TSM Toplam Grup Kota Realizasyonu;3;104687,76;85421,33;81,6
101677;VA TSM Toplam Grup Kota Realizasyonu;4;105861,61;71163,85;67,22
101677;VA TSM Toplam Grup Kota Realizasyonu;5;114729,16;121172,55;105,62
101677;VA TSM Toplam Grup Kota Realizasyonu;6;131993,77;132656,88;100,5
101800;VA TSM Toplam Grup Kota Realizasyonu;5;129542,55;122300,71;94,41
101800;VA TSM Toplam Grup Kota Realizasyonu;6;152972,07;145035,16;94,81
101801;VA TSM Toplam Grup Kota Realizasyonu;5;116587,28;101888,86;87,39
101801;VA TSM Toplam Grup Kota Realizasyonu;6;156860,48;125818,97;80,21
101811;VA TSM Toplam Grup Kota Realizasyonu;5;144371,72;125847,9;87,17
101811;VA TSM Toplam Grup Kota Realizasyonu;6;165529,32;136253,77;82,31
101812;VA TSM Toplam Grup Kota Realizasyonu;5;132011,72;116781,48;88,46
101812;VA TSM Toplam Grup Kota Realizasyonu;6;148929,37;180397,27;121,13
101813;VA TSM Toplam Grup Kota Realizasyonu;5;129422,93;117314,91;90,64
101813;VA TSM Toplam Grup Kota Realizasyonu;6;146481,64;163356,91;111,52
101825;VA TSM Toplam Grup Kota Realizasyonu;5;111986,29;102906,16;91,89
101825;VA TSM Toplam Grup Kota Realizasyonu;6;133593,04;141428,19;105,86
101827;VA TSM Toplam Grup Kota Realizasyonu;5;136938,83;114582,82;83,67
101827;VA TSM Toplam Grup Kota Realizasyonu;6;164307,26;157133,81;95,63
101839;VA TSM Toplam Grup Kota Realizasyonu;5;241222,17;254085,8;105,33
101839;VA TSM Toplam Grup Kota Realizasyonu;6;275064,42;217417,24;79,04
101852;VA TSM Toplam Grup Kota Realizasyonu;5;143852,08;140602,22;97,74
101852;VA TSM Toplam Grup Kota Realizasyonu;6;212703,75;196986,82;92,61
100340;VA TSM Toplam Grup Kota Realizasyonu;1;122195,83;135741,57;111,09
100340;VA TSM Toplam Grup Kota Realizasyonu;2;147631,23;134565,6;91,15
100340;VA TSM Toplam Grup Kota Realizasyonu;3;140194,21;135135,9;96,39
100340;VA TSM Toplam Grup Kota Realizasyonu;4;128720,34;126752,4;98,47
100340;VA TSM Toplam Grup Kota Realizasyonu;5;142762,9;152957,03;107,14
100340;VA TSM Toplam Grup Kota Realizasyonu;6;150001,6;143347,11;95,56
100657;VA TSM Toplam Grup Kota Realizasyonu;1;95638,54;84618,6;88,48
100657;VA TSM Toplam Grup Kota Realizasyonu;2;115137,53;105725,09;91,83
100657;VA TSM Toplam Grup Kota Realizasyonu;3;109104,23;89014,75;81,59
100657;VA TSM Toplam Grup Kota Realizasyonu;4;100554,05;94408,88;93,89
100657;VA TSM Toplam Grup Kota Realizasyonu;5;112215,93;115461,73;102,89
100657;VA TSM Toplam Grup Kota Realizasyonu;6;118088,58;101944,72;86,33
100078;VA TSM Toplam Grup Kota Realizasyonu;1;114277,58;167573,52;146,64
100078;VA TSM Toplam Grup Kota Realizasyonu;2;137546,24;165657,27;120,44
100078;VA TSM Toplam Grup Kota Realizasyonu;3;129358,28;162421,17;125,56
100078;VA TSM Toplam Grup Kota Realizasyonu;4;118388,13;168849,76;142,62
100078;VA TSM Toplam Grup Kota Realizasyonu;5;131928,58;184870,23;140,13
100078;VA TSM Toplam Grup Kota Realizasyonu;6;138818,07;192769,41;138,86
100202;VA TSM Toplam Grup Kota Realizasyonu;1;94899,6;125005,26;131,72
100202;VA TSM Toplam Grup Kota Realizasyonu;2;114575,13;126221,76;110,17
100202;VA TSM Toplam Grup Kota Realizasyonu;3;108126,5;116488,71;107,73
100202;VA TSM Toplam Grup Kota Realizasyonu;4;99255,33;118161,22;119,05
100202;VA TSM Toplam Grup Kota Realizasyonu;5;111291,45;137331,58;123,4
100202;VA TSM Toplam Grup Kota Realizasyonu;6;117481,54;142528,27;121,32
100445;VA TSM Toplam Grup Kota Realizasyonu;1;137320,6;146335,73;106,57
100445;VA TSM Toplam Grup Kota Realizasyonu;2;165451,7;153239,5;92,62
100445;VA TSM Toplam Grup Kota Realizasyonu;3;157439,79;141517,54;89,89
100445;VA TSM Toplam Grup Kota Realizasyonu;4;144607,19;155429,33;107,48
100445;VA TSM Toplam Grup Kota Realizasyonu;5;161377,37;165356,88;102,47
100445;VA TSM Toplam Grup Kota Realizasyonu;6;170118,21;180165,68;105,91
100571;VA TSM Toplam Grup Kota Realizasyonu;1;145104,95;145733,56;100,43
100571;VA TSM Toplam Grup Kota Realizasyonu;2;175185,87;175340,75;100,09
100571;VA TSM Toplam Grup Kota Realizasyonu;3;167013,59;158546,55;94,93
100571;VA TSM Toplam Grup Kota Realizasyonu;4;153288,99;153125,4;99,89
100571;VA TSM Toplam Grup Kota Realizasyonu;5;170704,15;182575,01;106,95
100571;VA TSM Toplam Grup Kota Realizasyonu;6;179834,84;173207,54;96,31
100118;VA TSM Toplam Grup Kota Realizasyonu;1;83417,91;93099,68;111,61
100118;VA TSM Toplam Grup Kota Realizasyonu;2;100478,54;90902,87;90,47
100118;VA TSM Toplam Grup Kota Realizasyonu;3;94671,98;91457,33;96,6
100118;VA TSM Toplam Grup Kota Realizasyonu;4;87491,09;76444,83;87,37
100118;VA TSM Toplam Grup Kota Realizasyonu;5;98045,99;109448,86;111,63
100118;VA TSM Toplam Grup Kota Realizasyonu;6;103988,35;91253,63;87,75
100600;VA TSM Toplam Grup Kota Realizasyonu;1;120537,76;144273,57;119,69
100600;VA TSM Toplam Grup Kota Realizasyonu;2;145436,69;148953,57;102,42
100600;VA TSM Toplam Grup Kota Realizasyonu;3;137315,59;144589,27;105,3
100600;VA TSM Toplam Grup Kota Realizasyonu;4;126214,39;152280,64;120,65
100600;VA TSM Toplam Grup Kota Realizasyonu;5;140685,37;173336,67;123,21
100600;VA TSM Toplam Grup Kota Realizasyonu;6;148243,93;158597,46;106,98
100254;VA TSM Toplam Grup Kota Realizasyonu;1;74374,73;73032,84;98,2
100254;VA TSM Toplam Grup Kota Realizasyonu;2;90102,41;68955,11;76,53
100254;VA TSM Toplam Grup Kota Realizasyonu;3;86681,76;70592,03;81,44
100254;VA TSM Toplam Grup Kota Realizasyonu;4;79431,84;63057,88;79,39
100254;VA TSM Toplam Grup Kota Realizasyonu;5;88649,9;71921,41;81,13
100254;VA TSM Toplam Grup Kota Realizasyonu;6;93275,8;85119,9;91,26
100263;VA TSM Toplam Grup Kota Realizasyonu;1;80449,88;91549,72;113,8
100263;VA TSM Toplam Grup Kota Realizasyonu;2;98004,96;78468,15;80,07
100263;VA TSM Toplam Grup Kota Realizasyonu;3;93678,66;93079,45;99,36
100263;VA TSM Toplam Grup Kota Realizasyonu;4;86390,55;55005,79;63,67
100263;VA TSM Toplam Grup Kota Realizasyonu;5;96558,16;99577,74;103,13
100263;VA TSM Toplam Grup Kota Realizasyonu;6;102548,31;71843,5;70,06
100385;VA TSM Toplam Grup Kota Realizasyonu;1;52768,88;51777,27;98,12
100385;VA TSM Toplam Grup Kota Realizasyonu;2;63965,34;36136,69;56,49
100385;VA TSM Toplam Grup Kota Realizasyonu;3;61414,16;71251,2;116,02
100385;VA TSM Toplam Grup Kota Realizasyonu;4;56604,39;30158,43;53,28
100385;VA TSM Toplam Grup Kota Realizasyonu;5;63051,41;59510,16;94,38
100385;VA TSM Toplam Grup Kota Realizasyonu;6;66984,94;39013,57;58,24
100177;VA TSM Toplam Grup Kota Realizasyonu;1;94782,02;100900,29;106,46
100177;VA TSM Toplam Grup Kota Realizasyonu;2;114233,5;109656,92;95,99
100177;VA TSM Toplam Grup Kota Realizasyonu;3;109050,19;89964,39;82,5
100177;VA TSM Toplam Grup Kota Realizasyonu;4;100191,62;106891,52;106,69
100177;VA TSM Toplam Grup Kota Realizasyonu;5;111931,97;118210,05;105,61
100177;VA TSM Toplam Grup Kota Realizasyonu;6;117891,35;119004,83;100,94
100214;VA TSM Toplam Grup Kota Realizasyonu;1;95858,04;105606,62;110,17
100214;VA TSM Toplam Grup Kota Realizasyonu;2;115908,67;119566,91;103,16
100214;VA TSM Toplam Grup Kota Realizasyonu;3;110830,85;118854,42;107,24
100214;VA TSM Toplam Grup Kota Realizasyonu;4;101702,53;109683,01;107,85
100214;VA TSM Toplam Grup Kota Realizasyonu;5;113124,6;123366,54;109,05
100214;VA TSM Toplam Grup Kota Realizasyonu;6;118983,32;117725,39;98,94
100532;VA TSM Toplam Grup Kota Realizasyonu;1;114064,06;125909,3;110,38
100532;VA TSM Toplam Grup Kota Realizasyonu;2;137477,5;147324,64;107,16
100532;VA TSM Toplam Grup Kota Realizasyonu;3;131354,62;133169,23;101,38
100532;VA TSM Toplam Grup Kota Realizasyonu;4;120076,06;132667,12;110,49
100532;VA TSM Toplam Grup Kota Realizasyonu;5;134385,93;149368,87;111,15
100532;VA TSM Toplam Grup Kota Realizasyonu;6;141465,16;158032,26;111,71
100330;VA TSM Toplam Grup Kota Realizasyonu;1;153314,02;172868,18;112,75
100330;VA TSM Toplam Grup Kota Realizasyonu;2;183655,97;177832,46;96,83
100330;VA TSM Toplam Grup Kota Realizasyonu;3;170030,17;187142,23;110,06
100330;VA TSM Toplam Grup Kota Realizasyonu;4;156750,34;183805,51;117,26
100330;VA TSM Toplam Grup Kota Realizasyonu;5;175324,94;196867,08;112,29
100330;VA TSM Toplam Grup Kota Realizasyonu;6;185799,21;198812,36;107
100325;VA TSM Toplam Grup Kota Realizasyonu;1;95074,37;95053,14;99,98
100325;VA TSM Toplam Grup Kota Realizasyonu;2;114521,22;98157,65;85,71
100325;VA TSM Toplam Grup Kota Realizasyonu;3;109659,3;103504,95;94,39
100325;VA TSM Toplam Grup Kota Realizasyonu;4;99999,73;94714,63;94,71
100325;VA TSM Toplam Grup Kota Realizasyonu;5;111590,75;108345,08;97,09
100325;VA TSM Toplam Grup Kota Realizasyonu;6;117484,48;94210,45;80,19
100246;VA TSM Toplam Grup Kota Realizasyonu;1;147004,87;178537,99;121,45
100246;VA TSM Toplam Grup Kota Realizasyonu;2;177324,17;178389,63;100,6
100246;VA TSM Toplam Grup Kota Realizasyonu;3;170195,39;189723,99;111,47
100246;VA TSM Toplam Grup Kota Realizasyonu;4;154772,86;185060,15;119,57
100246;VA TSM Toplam Grup Kota Realizasyonu;5;172509,08;207960,84;120,55
100246;VA TSM Toplam Grup Kota Realizasyonu;6;180805,24;251346,58;139,02
100286;VA TSM Toplam Grup Kota Realizasyonu;1;136029,45;145535,59;106,99
100286;VA TSM Toplam Grup Kota Realizasyonu;2;165698,98;155234,98;93,68
100286;VA TSM Toplam Grup Kota Realizasyonu;3;158991,13;165039,05;103,8
100286;VA TSM Toplam Grup Kota Realizasyonu;4;145160,72;154131,82;106,18
100286;VA TSM Toplam Grup Kota Realizasyonu;5;162537,71;180911,66;111,3
100286;VA TSM Toplam Grup Kota Realizasyonu;6;171078,4;168170,36;98,3
100490;VA TSM Toplam Grup Kota Realizasyonu;1;89879,89;92744,03;103,19
100490;VA TSM Toplam Grup Kota Realizasyonu;2;108145,01;102725,32;94,99
100490;VA TSM Toplam Grup Kota Realizasyonu;3;104167,01;102772,25;98,66
100490;VA TSM Toplam Grup Kota Realizasyonu;4;95703,57;100145,98;104,64
100490;VA TSM Toplam Grup Kota Realizasyonu;5;106682,87;123136,77;115,42
100490;VA TSM Toplam Grup Kota Realizasyonu;6;112480,73;116089,76;103,21
100519;VA TSM Toplam Grup Kota Realizasyonu;1;130289,64;133038,05;102,11
100519;VA TSM Toplam Grup Kota Realizasyonu;2;157503,57;130488,1;82,85
100519;VA TSM Toplam Grup Kota Realizasyonu;3;151436,82;127707,81;84,33
100567;VA TSM Toplam Grup Kota Realizasyonu;1;103005,24;118225,49;114,78
100567;VA TSM Toplam Grup Kota Realizasyonu;2;123633,62;123167,23;99,62
100567;VA TSM Toplam Grup Kota Realizasyonu;3;118110,53;136128,34;115,26
100567;VA TSM Toplam Grup Kota Realizasyonu;4;108516,01;130152,73;119,94
100567;VA TSM Toplam Grup Kota Realizasyonu;5;122048,4;151283,09;123,95
100567;VA TSM Toplam Grup Kota Realizasyonu;6;130038,66;146037,57;112,3
100601;VA TSM Toplam Grup Kota Realizasyonu;1;120235,74;120698,12;100,38
100601;VA TSM Toplam Grup Kota Realizasyonu;2;144537,24;120194,69;83,16
100601;VA TSM Toplam Grup Kota Realizasyonu;3;139044,14;141786,87;101,97
100601;VA TSM Toplam Grup Kota Realizasyonu;4;127426,67;134509,85;105,56
100601;VA TSM Toplam Grup Kota Realizasyonu;5;141883,15;156905,07;110,59
100601;VA TSM Toplam Grup Kota Realizasyonu;6;149080,56;170851,59;114,6
100705;VA TSM Toplam Grup Kota Realizasyonu;1;109766,28;85860,02;78,22
100705;VA TSM Toplam Grup Kota Realizasyonu;2;132977,84;107737,86;81,02
100705;VA TSM Toplam Grup Kota Realizasyonu;3;130023,39;128941,21;99,17
100705;VA TSM Toplam Grup Kota Realizasyonu;4;118024,56;73125,59;61,96
100705;VA TSM Toplam Grup Kota Realizasyonu;5;132049,99;127785,33;96,77
100705;VA TSM Toplam Grup Kota Realizasyonu;6;138503,71;108874,69;78,61
100233;VA TSM Toplam Grup Kota Realizasyonu;1;107107,23;120771,37;112,76
100233;VA TSM Toplam Grup Kota Realizasyonu;2;128856,22;128778,86;99,94
100233;VA TSM Toplam Grup Kota Realizasyonu;3;124355,87;136081,87;109,43
100233;VA TSM Toplam Grup Kota Realizasyonu;4;113575,66;147447,32;129,82
100233;VA TSM Toplam Grup Kota Realizasyonu;5;126792,97;158246,4;124,81
100233;VA TSM Toplam Grup Kota Realizasyonu;6;134028,04;163981,06;122,35
100788;VA TSM Toplam Grup Kota Realizasyonu;1;113947,09;164403,76;144,28
100788;VA TSM Toplam Grup Kota Realizasyonu;2;137509,12;159813,11;116,22
100788;VA TSM Toplam Grup Kota Realizasyonu;3;130471,71;172280,21;132,04
100788;VA TSM Toplam Grup Kota Realizasyonu;4;119322,33;166789,22;139,78
100788;VA TSM Toplam Grup Kota Realizasyonu;5;132853,24;188944,61;142,22
100788;VA TSM Toplam Grup Kota Realizasyonu;6;139659,76;192253,05;137,66
100778;VA TSM Toplam Grup Kota Realizasyonu;1;86394,04;70186,77;81,24
100794;VA TSM Toplam Grup Kota Realizasyonu;1;102653,34;111989,94;109,1
100794;VA TSM Toplam Grup Kota Realizasyonu;2;124164,2;124972,82;100,65
100794;VA TSM Toplam Grup Kota Realizasyonu;3;117927,31;111661,89;94,69
100794;VA TSM Toplam Grup Kota Realizasyonu;4;108349,69;104972,36;96,88
100794;VA TSM Toplam Grup Kota Realizasyonu;5;121033,73;134274,8;110,94
100794;VA TSM Toplam Grup Kota Realizasyonu;6;127445,69;123576,4;96,96
100802;VA TSM Toplam Grup Kota Realizasyonu;1;113828;124419,82;109,31
